latitude,longitude,task_created_time,task_completed_time,amount,cod_received_status,task_assigned_to,task_status,flow,task_id,branch_destination,task_status_label,receiver_city,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id 
-1.9136326,116.1940821,2022-11-05 08:20:47 +0700,2022-11-05 09:30:43 +0800,None,None,bubblyMandrill4,done,Delivery,a88a2bc8562d4a9b337f,BPN,Failed,"TANAH GROGOT, KAB PA",ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1,CGK,COLF02
0,0,2022-11-05 07:33:13 +0700,2022-11-05 08:30:36 +0700,None,None,ashamedLapwing6,done,Delivery,5dde5bbad7a8b7b7584f,SRG,Success,"PURWODADI,KAB.GROBOG",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1,BDO,COLF01
0.0576036,111.4909355,2022-11-05 07:18:24 +0700,2022-11-05 08:30:47 +0700,None,None,enviousWasp7,done,Delivery,c48a87569fbab062f212,PNK,Success,"SINTANG,KAB.SINTANG",YANG BERSANGKUTAN,D01,6,CGK,COLF01
0,0,2022-11-05 07:33:13 +0700,2022-11-05 08:30:46 +0700,None,None,ashamedLapwing6,done,Delivery,379fd6c055c890af84bf,SRG,Success,"PURWODADI,KAB.GROBOG",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,3,SRG,COLF01
0,0,2022-11-05 08:00:24 +0700,2022-11-05 08:27:29 +0700,None,None,solemnPudding8,done,Delivery,7898fe38b982d5f36f97,PNK,Success,"SAMBAS, KAB SAMBAS",YANG BERSANGKUTAN,D01,1,,COLF01
0,0,2022-11-05 07:38:28 +0700,2022-11-05 09:27:25 +0800,None,None,curiousBass4,done,Delivery,f6be59cd684b3d5824c5,KOE,Success,"WAINGAPU,KAB.SUMBA T",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-2.5571912,140.7062378,2022-11-05 07:27:56 +0700,2022-11-05 10:27:23 +0900,369000,False,solidFish6,done,Delivery,f910b90e403542771d72,DJJ,Failed,"JAYAPURA SELATAN,JAY",MENUNGGU PEMBAYARAN COD,U25,1,CGK,COLF02
-0.8836694,131.2785364,2022-11-05 07:07:07 +0700,2022-11-05 10:27:23 +0900,326000,False,ashamedOtter9,done,Delivery,1e6f1a3420f190c4fad5,SOQ,Failed,"SORONG MANOI,SORONG",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,CGK,COLF02
0,0,2022-11-05 07:38:28 +0700,2022-11-05 09:27:25 +0800,None,None,curiousBass4,done,Delivery,dfb38b19894427b8ecb1,KOE,Success,"WAINGAPU,KAB.SUMBA T",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-2.9610749,104.7089157,2022-11-05 08:25:51 +0700,2022-11-05 08:27:28 +0700,None,None,grizzledRhino1,done,Delivery,31371099384186419f1e,PLM,Failed,"ALANG-ALANG LEBAR,PA",MISROUTE,U12,1,SMI,COLF02
0,0,2022-11-05 07:15:54 +0700,2022-11-05 08:27:32 +0700,None,None,lovesickToucan8,done,Delivery,516c7389e0eb650119c1,MJK,Success,"JOMBANG,KAB. JOMBANG",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1,,COLF01
0,0,2022-11-05 07:29:57 +0700,2022-11-05 08:26:37 +0700,None,None,offendedMagpie6,done,Delivery,5134e8847e7302c29af2,SRG,Success,"COMAL,PEMALANG",YANG BERSANGKUTAN,D01,25,CGK,COLF01
-2.9798182,108.1537125,2022-11-05 07:21:31 +0700,2022-11-05 08:26:39 +0700,None,None,adoringCake0,done,Delivery,d1f6a028b0fbc25aa82b,TJQ,Success,"GANTUNG,BELITUNG TIM",YANG BERSANGKUTAN,D01,1.25,CGK,COLF01
0,0,2022-11-05 07:33:13 +0700,2022-11-05 08:26:36 +0700,None,None,ashamedLapwing6,done,Delivery,a6aceeb9e493c64c5395,SRG,Success,"PURWODADI,KAB.GROBOG",YANG BERSANGKUTAN,D01,1,JOG,COLF01
-8.0876774,112.1734341,2022-11-05 07:52:38 +0700,2022-11-05 08:25:53 +0700,None,None,awedApricots4,done,Delivery,23c6434633246db423cb,MXG,Success,"SANANWETAN,BLITAR",YANG BERSANGKUTAN,D01,5,CGK,COLF01
0,0,2022-11-05 08:24:47 +0700,2022-11-05 08:26:19 +0700,None,None,solemnChough2,done,Delivery,49dff85eaed297e63ff8,SUB,Failed,"WARU,SIDOARJO",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,,COLF02
0,0,2022-11-05 08:24:47 +0700,2022-11-05 08:26:19 +0700,None,None,solemnChough2,done,Delivery,175e6826693d7039ed9a,SUB,Failed,"WARU,SIDOARJO",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,MDN,COLF02
-7.5467688,112.2199504,2022-11-05 07:12:37 +0700,2022-11-05 08:26:37 +0700,None,None,pacifiedCaribou9,done,Delivery,eff58c5dcdf474cd5451,MJK,Success,"JOMBANG,KAB. JOMBANG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-05 07:33:44 +0700,2022-11-05 08:26:38 +0700,None,None,culturedLapwing2,done,Delivery,5b5b98817776053f4207,CKR,Success,,KELUARGA/SAUDARA,D09,11,CGK,COLF01
-7.5845465,111.887647,2022-11-05 07:16:21 +0700,2022-11-05 08:26:40 +0700,None,None,amusedSyrup7,done,Delivery,42895cc91e4511a0b043,MJK,Success,"BAGOR,KAB. NGANJUK",YANG BERSANGKUTAN,D01,1,SUB,COLF01
0,0,2022-11-05 07:26:21 +0700,2022-11-05 08:27:32 +0700,None,None,artisticEland2,done,Delivery,38ea3ec8bfeda2b4610e,BOO,Success,"BOJONG GEDE,KAB.BOGO",SECURITY,D04,12.5,CGK,COLF01
-6.19931,106.9398867,2022-11-05 07:21:11 +0700,2022-11-05 08:27:35 +0700,None,None,dearChowder6,done,Delivery,bf58673f0ec46ee56ab2,CGK,Success,"CAKUNG ,JAKARTA TIMU",KELUARGA/SAUDARA,D09,1,CGK,COLF01
-6.19931,106.9398867,2022-11-05 07:21:11 +0700,2022-11-05 08:27:35 +0700,None,None,dearChowder6,done,Delivery,d5c8dea98c640a13ba16,CGK,Success,"CAKUNG ,JAKARTA TIMU",KELUARGA/SAUDARA,D09,1,CGK,COLF01
0,0,2022-11-05 08:22:27 +0700,2022-11-05 09:27:31 +0800,115600,False,wornoutBasmati7,done,Delivery,2ab339528b9266987905,AMI,Failed,"WERA,WOHA",PENERIMA TIDAK DIKENAL,U02,1,CGK,COLF02
-3.3114152,114.6153928,2022-11-05 07:17:45 +0700,2022-11-05 09:27:35 +0800,None,None,trustingMallard7,done,Delivery,3e750d22d74a48744727,BDJ,Success,"BANJARMASIN TIMUR, B",YANG BERSANGKUTAN,D01,0.33,CGK,COLF01
2.1465468,117.4999051,2022-11-05 08:05:45 +0700,2022-11-05 09:27:39 +0800,None,None,soreLard4,done,Delivery,0072210e4153153524b1,BPN,Success,"TANJUNGREDEB, KAB.BE",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01
0,0,2022-11-05 07:57:17 +0700,2022-11-05 08:27:40 +0700,None,None,needyLemur6,done,Delivery,4e53393743b966e3e17b,SUB,Success,SURABAYA,SECURITY,D04,1,MXG,COLF01
-6.9395578,107.6627486,2022-11-05 07:45:51 +0700,2022-11-05 08:27:38 +0700,None,None,cruelPoultry1,done,Delivery,62a2e719093d312278e6,BDO,Success,"MARGACINTA,BANDUNG",SECURITY,D04,1,CGK,COLF01
-6.1523437,106.6394029,2022-11-05 07:28:45 +0700,2022-11-05 08:29:53 +0700,None,None,murkyCow4,done,Delivery,2983231496c8d00d8a7f,TGR,Success,"NEGLASARI , TANGERAN",SECURITY,D04,1,TGR,COLF01
0,0,2022-11-05 08:03:09 +0700,2022-11-05 09:29:50 +0800,229690,False,euphoricPoultry0,done,Delivery,116d79474aedf8c03edc,AMI,Failed,"WAWO,WOHA",PENERIMA TIDAK DIKENAL,U02,1,CGK,COLF02
0,0,2022-11-05 08:09:17 +0700,2022-11-05 08:29:55 +0700,None,None,abjectWidgeon1,done,Delivery,599859346368ef8b621c,PLM,Failed,"KALIDONI,PALEMBANG",MISROUTE,U12,1,CGK,COLF02
0.7877524,127.3883774,2022-11-05 07:53:11 +0700,2022-11-05 10:29:51 +0900,None,None,enviousIguana0,done,Delivery,598598413548e8ead02a,TTE,Success,"TERNATE TENGAH,TERNA",SECURITY,D04,7.55,CGK,COLF01
-3.2264414,104.4634138,2022-11-05 07:56:27 +0700,2022-11-05 08:29:50 +0700,None,None,kindOryx9,done,Delivery,db9bfc4acc8766cb205e,PLM,Success,"GELUMBANG,MUARA ENIM",SECURITY,D04,2,CGK,COLF01
0,0,2022-11-05 07:59:22 +0700,2022-11-05 09:29:50 +0800,None,None,wornoutCow3,done,Delivery,3c79e2527ce97ae4c857,UPG,Success,"BARRU,KAB.BARRU",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01
0,0,2022-11-05 07:08:20 +0700,2022-11-05 09:29:56 +0800,None,None,grudgingBagels4,done,Delivery,34c092bd1189f2fd1a2d,AMI,Success,"SANDUBAYA,MATARAM",YANG BERSANGKUTAN,D01,1,SRG,COLF01
-8.1086102,112.1798648,2022-11-05 08:29:05 +0700,2022-11-05 08:29:51 +0700,None,None,thriftyLard3,done,Delivery,5cda24191e6e94e82916,MXG,Success,"WATES,BLITAR",YANG BERSANGKUTAN,D01,1,SMD,COLF01
0,0,2022-11-05 07:25:55 +0700,2022-11-05 08:29:49 +0700,None,None,jealousVenison5,done,Delivery,08f7c718bdd69c78042c,BOO,Success,"GUNUNG PUTRI,BOGOR",KELUARGA/SAUDARA,D09,0.25,CGK,COLF01
-6.4917951,106.8045783,2022-11-05 07:54:01 +0700,2022-11-05 08:29:53 +0700,None,None,superiorSnipe9,done,Delivery,0a18f5ea0a6b08feb0c3,BOO,Success,"BOJONG GEDE,KAB.BOGO",SUAMI/ISTRI/ANAK,D06,1,CGK,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:58 +0700,2022-11-05 08:29:50 +0700,None,None,lazyZebra0,done,Delivery,74f9494d6ace858da897,TGL,Failed,,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,CBN,COLF02
-7.150865,112.6127186,2022-11-05 07:24:43 +0700,2022-11-05 08:30:00 +0700,None,None,trustingDunbird9,done,Delivery,65795bf7efe005a0edce,SUB,Success,"MANYAR,GRESIK",YANG BERSANGKUTAN,D01,12.3,CGK,COLF01
-7.1226499,106.8755505,2022-11-05 08:10:40 +0700,2022-11-05 08:29:53 +0700,None,None,wingedCamel7,done,Delivery,3384a09df4a327536108,SMI,Success,"PURABAYA,SUKABUMI",YANG BERSANGKUTAN,D01,2.49,CGK,COLF01
-7.1178217,112.3924522,2022-11-05 07:00:44 +0700,2022-11-05 08:30:00 +0700,None,None,wornoutOil8,done,Delivery,1c283a7a2d4f0abd6f9a,SUB,Success,"SUKODADI,LAMONGAN",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:58 +0700,2022-11-05 08:29:50 +0700,121000,False,lazyZebra0,done,Delivery,74c8c5f4451297ca1e7c,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,CGK,COLF02
-7.6626138,112.9131564,2022-11-05 07:10:45 +0700,2022-11-05 08:29:58 +0700,None,None,scornfulBasmati4,done,Delivery,9d57fce576c137ac9913,PSR,Success,"BUGULKIDUL, PASURUAN",YANG BERSANGKUTAN,D01,0.2,JBR,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:58 +0700,2022-11-05 08:29:50 +0700,233325,False,lazyZebra0,done,Delivery,976dfbfbad9f5faeb5a6,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,2,CGK,COLF02
0,0,2022-11-05 08:14:46 +0700,2022-11-05 09:29:59 +0800,None,None,ardentTomatoe7,done,Delivery,12734b04ea49db4f2452,AMI,Success,"SUMBAWA,SUMBAWABESAR",YANG BERSANGKUTAN,D01,2,BDO,COLF01
0,0,2022-11-05 07:26:50 +0700,2022-11-05 08:29:58 +0700,None,None,mildChowder8,done,Delivery,b90aa73159e15f8f5611,TJQ,Success,TANJUNGPANDAN,YANG BERSANGKUTAN,D01,2,CGK,COLF01
-8.6502563,115.2219507,2022-11-05 07:22:26 +0700,2022-11-05 09:30:01 +0800,None,None,eagerMuesli3,done,Delivery,687320f849b7c65b3e74,DPS,Success,"DENPASAR UTARA,DENPA",YANG BERSANGKUTAN,D01,0.39,CGK,COLF01
-7.975207,112.6359305,2022-11-05 08:29:12 +0700,2022-11-05 08:30:01 +0700,126690,False,ardentCrane1,done,Delivery,c56b8d4b89ff633eaf90,MXG,Failed,"SUKUN,MALANG",ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1,TSM,COLF02
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,23400,False,lazyZebra0,done,Delivery,1b993e6668dab8df1a32,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.4,CGK,COLF02
-7.6596468,112.8956402,2022-11-05 07:16:13 +0700,2022-11-05 08:30:00 +0700,None,None,jumpyWigeon6,done,Delivery,2cdbfa6ed9159a560b33,PSR,Success,"PURWOREJO, PASURUAN",YANG BERSANGKUTAN,D01,1,MXG,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,25000,False,lazyZebra0,done,Delivery,78aa9fc2a3dc1a9db91e,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.2,CGK,COLF02
-3.3113555,114.616047,2022-11-05 07:17:46 +0700,2022-11-05 09:30:03 +0800,None,None,trustingMallard7,done,Delivery,81fd5cbf1dcf09091d11,BDJ,Success,"BANJARMASIN TIMUR, B",YANG BERSANGKUTAN,D01,2.3,CGK,COLF01
-6.85929,107.5106642,2022-11-05 08:09:24 +0700,2022-11-05 08:30:04 +0700,None,None,ferventEggs0,done,Delivery,814632600d5e3caf83ee,BDO,Success,"BANDUNG BARAT KAB, N",YANG BERSANGKUTAN,D01,13,CGK,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,464000,False,lazyZebra0,done,Delivery,6111c27715598b0c12a4,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.92,CGK,COLF02
-7.5450396,112.2220532,2022-11-05 07:12:37 +0700,2022-11-05 08:30:03 +0700,None,None,pacifiedCaribou9,done,Delivery,e59134cb917317c266dc,MJK,Success,"JOMBANG,KAB. JOMBANG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,272675,False,lazyZebra0,done,Delivery,425272ebaba18780b8a3,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.6,CGK,COLF02
-10.1525479,123.6253225,2022-11-05 07:19:38 +0700,2022-11-05 09:30:05 +0800,237195,False,abjectFerret4,done,Delivery,72062e6d8f7c456553f0,KOE,Failed,"OEBOBO,KUPANG",PENERIMA TIDAK DIKENAL,U02,1,BDO,COLF02
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,67500,False,lazyZebra0,done,Delivery,f09ed46f9a6928687397,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.35,CGK,COLF02
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,74500,False,lazyZebra0,done,Delivery,2122862789b78fb853f1,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.4,CGK,COLF02
-6.0521592,106.1079265,2022-11-05 07:56:44 +0700,2022-11-05 08:30:04 +0700,None,None,superiorBurritos2,done,Delivery,b8014352521c81307c19,CLG,Success,"KRAMATWATU,BAROS",KELUARGA/SAUDARA,D09,3.201,CGK,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,46300,False,lazyZebra0,done,Delivery,4d97a375842f7b488189,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.35,CGK,COLF02
-8.3560151,116.1557994,2022-11-05 07:55:39 +0700,2022-11-05 09:30:06 +0800,None,None,shySmelt7,done,Delivery,84132c3e5ee3cbca31eb,AMI,Success,"TANJUNG, GERUNG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-7.5350396,109.1815951,2022-11-05 08:26:59 +0700,2022-11-05 08:29:50 +0700,None,None,lazyZebra0,done,Delivery,6bb7bc257a96cb8c2635,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.4,CGK,COLF02
-3.9961604,122.5047896,2022-11-05 07:04:15 +0700,2022-11-05 09:30:06 +0800,None,None,gutturalCheese2,done,Delivery,4e900eb79dd306c9081c,KDI,Success,"WUA-WUA,KENDARI",YANG BERSANGKUTAN,D01,8,CGK,COLF01
-8.3560151,116.1557994,2022-11-05 07:55:39 +0700,2022-11-05 09:30:06 +0800,None,None,shySmelt7,done,Delivery,356f85659825f8847436,AMI,Success,"TANJUNG, GERUNG",YANG BERSANGKUTAN,D01,1,AMI,COLF01
-5.1832377,119.4378217,2022-11-05 08:16:35 +0700,2022-11-05 09:29:57 +0800,None,None,wornoutCaribou8,done,Delivery,bb0a2a94672a68ac49c1,UPG,Success,"TAMALANREA,MAKASSAR",KELUARGA/SAUDARA,D09,1,UPG,COLF01
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,6f7cc6c3a392c64031d9,PLM,None,"BANYUASIN III,PANGKA",None,None,1.2,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,eecf89fd348abd18b66d,PLM,None,"BANYUASIN III,PANGKA",None,None,0.18,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,a334e244fe73e7fead55,PLM,None,KAB. BANYUASIN,None,None,1,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,158000,False,shySalt2,ongoing,Delivery,0df33a5924869e572ddd,PLM,None,"MAKARTIJAYA,,PANGKAL",None,None,1,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,dbd93afc5b0ebc83f745,PLM,None,"AIR SALEK,BANYUASIN",None,None,3,CGK,None
-7.5350396,109.1815951,2022-11-05 08:26:58 +0700,2022-11-05 08:29:50 +0700,129835,False,lazyZebra0,done,Delivery,833375ca794b57807645,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,CGK,COLF02
None,None,2022-11-05 08:29:59 +0700,None,176300,False,shySalt2,ongoing,Delivery,2d44c150494ff3c4ea7b,PLM,None,"AIR SALEK,BANYUASIN",None,None,1,,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,5fa6f4e6aaea43f20044,PLM,None,"AIR SALEK,BANYUASIN",None,None,1.25,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,c0c02a57817ecb73bbc5,PLM,None,"AIR SALEK,BANYUASIN",None,None,0.59,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,e9d9735eaed0abce3060,PLM,None,"BANYUASIN III,PANGKA",None,None,0.25,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,1ca23d40435188a61427,PLM,None,"AIR SALEK,BANYUASIN",None,None,0.5,CGK,None
-6.90767,110.1870283,2022-11-05 08:10:21 +0700,2022-11-05 08:29:55 +0700,None,None,tautAbalone4,done,Delivery,2fc9b3c5528fa403233d,SRG,Success,"CEPIRING,KENDAL",YANG BERSANGKUTAN,D01,1,TGR,COLF01
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,b6d51d754801ec6d82cd,PLM,None,"BANYUASIN III,PANGKA",None,None,5,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,holisticLocust7,ongoing,Delivery,69516fc7e6f604562462,PLM,None,"GELUMBANG,MUARA ENIM",None,None,0.43,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,ba632e592b2685aa91c7,PLM,None,"AIR SALEK,BANYUASIN",None,None,16,SRG,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,6f333971fbf82cb0b883,PLM,None,"AIR SALEK,BANYUASIN",None,None,27,SRG,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,be0c8729e1d39636f8b3,PLM,None,"AIR SALEK,BANYUASIN",None,None,1,DJB,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,7468c3fbe3fd231ca370,PLM,None,"AIR SALEK,BANYUASIN",None,None,0.14,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,60162d2a2b9efbc699a5,PLM,None,"AIR SALEK,BANYUASIN",None,None,1,TKG,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,0431a8cb0d8077e70a90,PLM,None,"AIR SALEK,BANYUASIN",None,None,0.41,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,3a63f03501dddf225e80,PLM,None,"AIR SALEK,BANYUASIN",None,None,0.61,CGK,None
None,None,2022-11-05 08:29:59 +0700,None,None,None,shySalt2,ongoing,Delivery,b0e3107e32cc55dd64ca,PLM,None,"AIR SALEK,BANYUASIN",None,None,3,BKI,None
None,None,2022-11-05 08:29:59 +0700,None,174000,False,shySalt2,ongoing,Delivery,da10345681f2c355e6ba,PLM,None,"AIR SALEK,BANYUASIN",None,None,1,DPK,None
-7.5350396,109.1815951,2022-11-05 08:26:58 +0700,2022-11-05 08:29:50 +0700,None,None,lazyZebra0,done,Delivery,40e41038654d7c2abf17,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,TGR,COLF02
-7.5350396,109.1815951,2022-11-05 08:26:58 +0700,2022-11-05 08:29:50 +0700,None,None,lazyZebra0,done,Delivery,0b4cc0349f8555d3daba,TGL,Failed,"JATILAWANG,PURWOKERT",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,TGR,COLF02
None,None,2022-11-05 08:29:59 +0700,None,None,None,holisticLocust7,ongoing,Delivery,e719ee66dce1fd518845,PLM,None,"GELUMBANG,MUARA ENIM",None,None,2,PGK,None
0,0,2022-11-05 07:23:58 +0700,2022-11-05 10:30:11 +0900,None,None,crummyFish8,done,Delivery,2f7c83d765e72945215a,AMQ,Success,AMBON,YANG BERSANGKUTAN,D01,1,UPG,COLF01
-1.8307117,119.3976305,2022-11-05 08:04:45 +0700,2022-11-05 09:25:55 +0800,None,None,emptyPup7,done,Delivery,ee487a035e754e21e865,UPG,Success,"KAROSSA,KAB.MAMUJU",YANG BERSANGKUTAN,D01,1,BPN,COLF01
0,0,2022-11-05 07:25:57 +0700,2022-11-05 08:25:56 +0700,None,None,kindBoa9,done,Delivery,a6045c7d23bad3bca8b2,CGK,Success,"KEMBANGAN ,JAKARTA B",KELUARGA/SAUDARA,D09,1,CGK,COLF01
-6.8272959,108.2832433,2022-11-05 07:50:05 +0700,2022-11-05 08:25:35 +0700,None,None,empathicWildfowl5,done,Delivery,a5c2d0f7a3ceadd8fae7,CBN,Success,"SUKAHAJI,MAJALENGKA",KELUARGA/SAUDARA,D09,1,,COLF01
-10.1604895,123.6724571,2022-11-05 07:05:41 +0700,2022-11-05 09:25:53 +0800,175000,False,pluckyBagels1,done,Delivery,a99cd353b838fdeba68f,KOE,Failed,"KUPANG TENGAH,OELAMA",ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1,CGK,COLF02
0,0,2022-11-05 08:14:12 +0700,2022-11-05 09:25:56 +0800,None,None,blissfulQuiche6,done,Delivery,cd9b3ad9cab865d76dbb,BDJ,Success,"BANJARMASIN TIMUR, B",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.5,CGK,COLF01
0.5145502,101.4339504,2022-11-05 07:27:38 +0700,2022-11-05 08:26:02 +0700,None,None,selfishBobolink3,done,Delivery,0b7a568c92af272d8a0a,PKU,Success,"SUKAJADI, PEKANBARU",YANG BERSANGKUTAN,D01,0.65,CGK,COLF01
-7.6586827,112.913824,2022-11-05 07:14:35 +0700,2022-11-05 08:26:02 +0700,None,None,sadLollies0,done,Delivery,4ddd8ac4e03c3e47a655,PSR,Success,"PASURUAN, PASURUAN",YANG BERSANGKUTAN,D01,20,CGK,COLF01
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,24418,False,stressedRat6,done,Delivery,41ba3a29d7fa2f403e60,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.07,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,31600,False,stressedRat6,done,Delivery,e26db0855ed18131163d,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.25,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,20239,False,stressedRat6,done,Delivery,b9f6a0386a3c08cb827b,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.09,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,37000,False,stressedRat6,done,Delivery,356bc121507f142470f9,CBN,Failed,"KUNINGAN, KAB KUNING",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.12,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,35900,False,stressedRat6,done,Delivery,ca8b70bb4f03d7593aff,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,75151,False,stressedRat6,done,Delivery,28cfb0f989b6b4cfef48,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.6,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,45267,False,stressedRat6,done,Delivery,d6c5c31c36bdd46ab28f,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.25,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,31000,False,stressedRat6,done,Delivery,b78106e387a5333b8e07,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.3,CGK,COLF02
0,0,2022-11-06 07:11:51 +0700,2022-11-06 07:21:46 +0700,106000,False,stressedRat6,done,Delivery,a5878be9ecb4a31d8daa,CBN,Failed,"KADUGEDE,KUNINGAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,2.4,CGK,COLF02
