,date_start,date_stop,time_start,time_stop,latitude,longitude,amount,cod_received_status,task_status,flow,branch_destination,task_status_label,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id,task_assigned_to,task_id,receiver_city,delivery_time
46,2022-11-01,2022-11-01,10:56:07,15:27:55,-0.143195,100.4965517,414000.0,True,done,Delivery,PDG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,cautiousCoconut1,edaaa092bb5d7f69a527,"LUHAK,KAB. LIMA PULU",271.8
47,2022-11-01,2022-11-01,10:56:06,14:52:42,-0.1186635,100.5209986,215000.0,True,done,Delivery,PDG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,cautiousCoconut1,f7b80250cc82799b104d,"GUGUK,SARILAMAK",236.6
48,2022-11-01,2022-11-01,11:56:24,14:46:15,4.1736393,96.1386157,168000.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,humorousSausage2,b90e645d51f5bf4067d4,"JOHAN PAHLAWAN,MEULA",169.85
49,2022-11-01,2022-11-01,11:56:23,20:33:24,4.1418636,96.1323254,303680.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,humorousSausage2,4bf9959cac2799aab65a,"JOHAN PAHLAWAN,MEULA",517.0166666666668
50,2022-11-01,2022-11-01,08:41:07,14:39:27,-7.8071323,109.996768,141500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.9,CGK,COLF01,peacefulTacos6,859cb872f0d41a8f1480,"BAGELEN,PURWOREJO",358.3333333333333
51,2022-11-01,2022-11-01,08:41:07,12:41:25,-7.8744655,110.0382645,87846.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,2.4,CGK,COLF01,peacefulTacos6,4ca8c0cd89cbd0b14037,"PURWODADI,PURWOREJO",240.3
52,2022-11-01,2022-11-01,12:00:24,15:57:53,-6.9066197,109.722736,201000.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pacifiedLion0,7cff0ce41a1a88be3242,"BATANG ,KAB BATANG",237.48333333333332
53,2022-11-01,2022-11-01,12:00:23,19:08:42,-6.9218415,109.7286646,156000.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pacifiedLion0,754b54fbfc05265af00e,"BATANG ,KAB BATANG",428.31666666666666
54,2022-11-01,2022-11-01,12:00:24,19:04:19,-6.9205053,109.7277302,29632.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,pacifiedLion0,35f1e1c2a2c6acc743e3,"BATANG ,KAB BATANG",423.9166666666667
55,2022-11-01,2022-11-01,10:23:10,20:31:13,-6.392165,106.2330333,47398.0,True,done,Delivery,CLG,Success,KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,crummyCrane8,63d43a1636c41db96936,"CIMARGA,RANGKASBITUN",608.05
56,2022-11-01,2022-11-01,10:23:10,20:31:13,-6.392165,106.2330333,138582.0,True,done,Delivery,CLG,Success,KELUARGA/SAUDARA,D09,3.0,CGK,COLF01,crummyCrane8,448d0dfb44137a1d03fc,"CIMARGA,RANGKASBITUN",608.05
57,2022-11-01,2022-11-01,10:23:10,20:35:43,-6.3922967,106.2330883,241413.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,7.22,CGK,COLF01,crummyCrane8,be89224d5378934e4a4d,"CIMARGA,RANGKASBITUN",612.55
58,2022-11-01,2022-11-01,10:23:11,20:31:13,-6.392165,106.2330333,83824.0,True,done,Delivery,CLG,Success,KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,crummyCrane8,a931916b659bfdbf6fc1,"CIMARGA,RANGKASBITUN",608.0333333333333
59,2022-11-01,2022-11-01,10:23:11,20:31:13,-6.392165,106.2330333,98092.0,True,done,Delivery,CLG,Success,KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,crummyCrane8,73c0103d8a8abb93acf7,"CIMARGA,RANGKASBITUN",608.0333333333333
60,2022-11-01,2022-11-01,10:23:10,20:31:13,-6.392165,106.2330333,97594.0,True,done,Delivery,CLG,Success,KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,crummyCrane8,e189b4637e779903ef4c,"CIMARGA,RANGKASBITUN",608.05
61,2022-11-01,2022-11-01,10:23:10,20:31:13,-6.392165,106.2330333,102285.0,True,done,Delivery,CLG,Success,KELUARGA/SAUDARA,D09,3.75,CGK,COLF01,crummyCrane8,8ecd6798233b5642c3f2,"CIMARGA,RANGKASBITUN",608.05
62,2022-11-01,2022-11-01,11:03:47,19:34:19,-6.6620723,106.3417801,38500.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,peacefulVenison0,ded76448e8b6357f8ea2,"SOBANG ,RANGKASBITUN",510.5333333333334
63,2022-11-01,2022-11-01,11:03:46,17:45:55,-6.662407,106.3414122,62000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.35,CGK,COLF01,peacefulVenison0,80d9117ff41aed8b6739,"SOBANG ,RANGKASBITUN",402.15
64,2022-11-01,2022-11-01,11:03:45,19:05:01,-6.6618762,106.3453622,28750.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.15,CGK,COLF01,peacefulVenison0,4632ac50d023e7b84d81,"SOBANG ,RANGKASBITUN",481.26666666666665
65,2022-11-01,2022-11-01,11:03:45,15:02:58,-6.662148,106.3394464,54317.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.03,CGK,COLF01,peacefulVenison0,71b33e0fad089aa7d2e4,"SOBANG ,RANGKASBITUN",239.21666666666667
66,2022-11-01,2022-11-01,11:03:46,19:38:45,-6.6620723,106.3417801,27815.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.02,CGK,COLF01,peacefulVenison0,fa6c1b167c6d6a992b15,"SOBANG ,RANGKASBITUN",514.9833333333333
67,2022-11-01,2022-11-01,11:03:46,17:59:43,-6.662407,106.3414122,111000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.5,CGK,COLF01,peacefulVenison0,c156d56f5900d5053965,"SOBANG ,RANGKASBITUN",415.95
68,2022-11-01,2022-11-01,11:03:46,17:03:23,-6.662407,106.3414122,47490.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,peacefulVenison0,06d4a7b70ed4ce5a99da,"SOBANG ,RANGKASBITUN",359.6166666666667
69,2022-11-01,2022-11-01,11:03:48,14:30:49,-6.6621694,106.3394394,26500.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,peacefulVenison0,be2d54b86b22c8657370,"SOBANG ,RANGKASBITUN",207.01666666666668
70,2022-11-01,2022-11-01,11:03:45,17:45:55,-6.662407,106.3414122,29842.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.0,CGK,COLF01,peacefulVenison0,58937cf4397aca5e0020,"SOBANG ,RANGKASBITUN",402.1666666666667
71,2022-11-01,2022-11-01,11:03:48,15:39:00,-6.6617872,106.3406764,17900.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.05,CGK,COLF01,peacefulVenison0,6ecb4bb8b57759dc784b,"SOBANG ,RANGKASBITUN",275.2
72,2022-11-01,2022-11-01,11:03:46,17:45:55,-6.662407,106.3414122,48258.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.51,CGK,COLF01,peacefulVenison0,d9ce0def1dabfd21aa9d,"SOBANG ,RANGKASBITUN",402.15
74,2022-11-01,2022-11-01,11:03:47,17:45:55,-6.662407,106.3414122,21822.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,peacefulVenison0,77348eccb32ea1088d42,"SOBANG ,RANGKASBITUN",402.1333333333333
75,2022-11-01,2022-11-01,11:03:46,19:41:17,-6.6620723,106.3417801,70000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,peacefulVenison0,5bde5722c7e345fe07a5,"SOBANG ,RANGKASBITUN",517.5166666666668
76,2022-11-01,2022-11-01,11:03:46,15:39:00,-6.6617872,106.3406764,32500.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,peacefulVenison0,95eaa5ab2d7614f7695e,"SOBANG ,RANGKASBITUN",275.23333333333335
77,2022-11-01,2022-11-01,11:03:45,19:36:52,-6.6620723,106.3417801,38400.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.85,CGK,COLF01,peacefulVenison0,2df83f4aad25f402eba8,"SOBANG ,RANGKASBITUN",513.1166666666667
78,2022-11-01,2022-11-01,11:03:45,17:45:55,-6.662407,106.3414122,23000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.7,CGK,COLF01,peacefulVenison0,8bf62108a1ca85257913,"SOBANG ,RANGKASBITUN",402.1666666666667
79,2022-11-01,2022-11-01,11:03:47,17:03:23,-6.662407,106.3414122,57750.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,peacefulVenison0,b27301323c272a32d1a0,"SOBANG ,RANGKASBITUN",359.6
80,2022-11-01,2022-11-01,11:03:46,17:03:23,-6.662407,106.3414122,113000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.9,CGK,COLF01,peacefulVenison0,8b7912576b8c4c1ddcf8,"SOBANG ,RANGKASBITUN",359.6166666666667
81,2022-11-01,2022-11-01,11:03:48,17:45:55,-6.662407,106.3414122,19500.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,peacefulVenison0,01b009b38a30e0f61b82,"SOBANG ,RANGKASBITUN",402.1166666666667
82,2022-11-01,2022-11-01,11:03:45,19:36:52,-6.6620723,106.3417801,39400.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,peacefulVenison0,e971778f9655b10a25a4,"SOBANG ,RANGKASBITUN",513.1166666666667
83,2022-11-01,2022-11-01,11:03:48,19:33:26,-6.6616132,106.3458271,26004.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,peacefulVenison0,20aaa59802759277e600,"SOBANG ,RANGKASBITUN",509.6333333333334
84,2022-11-01,2022-11-01,17:31:21,18:14:57,5.5640306,95.319391,250000.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,boastfulSalt7,6ee3943cfaa6fbd32964,"KUTA ALAM,BANDAACEH",43.6
85,2022-11-01,2022-11-01,17:31:21,18:21:25,5.5640305,95.319392,131120.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,boastfulSalt7,40e0ee8f1b0e8b893921,"KUTA ALAM,BANDAACEH",50.06666666666667
86,2022-11-01,2022-11-01,17:31:21,18:15:40,5.5640398,95.3193918,372000.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,boastfulSalt7,2c911beece3f00aad7c5,"KUTA ALAM,BANDAACEH",44.31666666666667
87,2022-11-01,2022-11-01,17:31:21,18:16:30,5.564034,95.3193896,250640.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,boastfulSalt7,a8d1fb0e0d65327e65df,"KUTA ALAM,BANDAACEH",45.15
88,2022-11-01,2022-11-01,12:24:23,12:25:21,-7.0518696,109.8277143,23830.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,pitifulPretzels0,0f12fd55fe6b49b8ac32,"BANDAR,BATANG",0.9666666666666668
89,2022-11-01,2022-11-01,11:38:04,19:08:51,-7.0209225,109.7850254,17519.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.14,CGK,COLF01,pitifulPretzels0,fd044f136f64e7305101,"BANDAR,BATANG",450.78333333333336
90,2022-11-01,2022-11-01,11:38:04,11:41:38,-7.0430324,109.8188842,61506.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.14,CGK,COLF01,pitifulPretzels0,f158e5624e383b1f57ac,"BANDAR,BATANG",3.566666666666667
91,2022-11-01,2022-11-01,11:38:04,11:41:38,-7.0430324,109.8188842,51660.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.6,CGK,COLF01,pitifulPretzels0,add954872cbf46dd115e,"BANDAR,BATANG",3.566666666666667
92,2022-11-01,2022-11-01,11:38:04,13:07:29,-7.0640372,109.8270702,118342.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.02,CGK,COLF01,pitifulPretzels0,aa521fd83b246470458b,"BANDAR,BATANG",89.41666666666667
93,2022-11-01,2022-11-01,11:38:04,12:29:25,-7.0633502,109.8281864,70840.0,True,done,Delivery,SRG,Success,RECEPTIONIST,D02,0.8,CGK,COLF01,pitifulPretzels0,9d8ac4fbdc1be62bc3ef,"BANDAR,BATANG",51.35
94,2022-11-01,2022-11-01,11:38:04,19:35:24,-7.016665,109.7876299,39683.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,pitifulPretzels0,858abbb38053c1fcda42,"BANDAR,BATANG",477.3333333333333
95,2022-11-01,2022-11-01,11:38:04,11:56:34,-7.0407528,109.834512,48111.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.58,CGK,COLF01,pitifulPretzels0,6014359e0b001da70345,"BANDAR,BATANG",18.5
96,2022-11-01,2022-11-01,10:59:37,11:29:29,-6.7908954,106.7628558,24000.0,True,done,Delivery,SMI,Success,YANG BERSANGKUTAN,D01,0.8,CGK,COLF01,madEagle3,1948a495a5440ef99f97,"CIDAHU,SUKABUMI",29.866666666666667
97,2022-11-01,2022-11-01,10:59:37,11:37:44,-6.7921053,106.7640657,28000.0,True,done,Delivery,SMI,Success,YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,madEagle3,c88c5a74fdd4dad38e2c,"CIDAHU,SUKABUMI",38.11666666666667
98,2022-11-01,2022-11-01,10:59:37,17:06:27,-6.7982325,106.739689,74403.0,True,done,Delivery,SMI,Success,YANG BERSANGKUTAN,D01,1.4,CGK,COLF01,madEagle3,e1950dc5bf7f0152c312,"CIDAHU,SUKABUMI",366.8333333333333
99,2022-11-01,2022-11-01,12:35:58,14:27:57,1.6712129,101.4435336,186000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CBN,COLF01,panickyCake5,ecbce5be7edfcf86e657,"DUMAI KOTA,DUMAI",111.98333333333333
100,2022-11-01,2022-11-01,12:35:59,16:47:29,1.6663674,101.4308699,151410.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,panickyCake5,3201047da3c4a1dc8613,"DUMAI,DUMAI SELATAN",251.50000000000003
101,2022-11-01,2022-11-01,12:35:59,16:09:35,1.6602855,101.4318121,239990.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,panickyCake5,ed249ed4b3adba15c36d,"MEDANG KAMPAI, DUMAI",213.6
102,2022-11-01,2022-11-01,07:43:08,12:40:32,-7.1377413,110.4474517,144196.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,cockySardines4,e5e68949d3bf6751994d,"UNGARAN TIMUR, SEMAR",297.4
103,2022-11-01,2022-11-01,08:45:20,15:50:54,-7.1445629,110.4266072,204000.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.0,DPK,COLF01,cockySardines4,c524b9223863698379ce,"UNGARAN TIMUR, SEMAR",425.56666666666666
104,2022-11-01,2022-11-01,12:35:58,16:26:22,1.661814,101.4297919,196400.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,panickyCake5,1b00c68c819f3436b752,"DUMAI BARAT, DUMAI",230.4
105,2022-11-01,2022-11-01,08:47:02,10:37:00,-7.4932162,107.3843287,247500.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,5.0,CGK,COLF01,chicApples6,64e8e567309aeb8f9137,"CIDAUN, CIANJUR",109.96666666666667
106,2022-11-01,2022-11-01,08:47:02,11:09:59,-7.4951281,107.3838846,275000.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,3.542,CGK,COLF01,chicApples6,73f73f3c91a69477f244,"CIDAUN, CIANJUR",142.95
107,2022-11-01,2022-11-01,08:47:02,12:23:51,-7.4934032,107.4198124,125990.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,5.3,CGK,COLF01,chicApples6,6132efc23d557667b4d2,"CIDAUN, CIANJUR",216.81666666666666
108,2022-11-01,2022-11-01,08:47:02,12:02:59,-7.4595027,107.4065054,107889.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,10.0,CGK,COLF01,chicApples6,44910d9ed0c8990980f3,"CIDAUN, CIANJUR",195.95
109,2022-11-01,2022-11-01,08:47:02,10:37:19,-7.4932162,107.3843287,351500.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,10.0,CGK,COLF01,chicApples6,54545674b84d2faf5c0e,"CIDAUN, CIANJUR",110.28333333333333
110,2022-11-01,2022-11-01,08:33:37,09:08:55,0.5690775,97.8177443,16000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,MES,COLF01,grumpyCaribou3,5bc42ce849cb60659f02,"TELUK DALAM,KAB.NIAS",35.3
111,2022-11-01,2022-11-01,08:33:37,09:28:10,0.5712675,97.795144,252350.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,grumpyCaribou3,31c5a568bb89ebad6967,"FANAYAMA,NIAS SLTN",54.55
112,2022-11-01,2022-11-01,08:33:37,10:05:57,0.5847234,97.725885,201000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,grumpyCaribou3,664a9bb1ea15c6c757df,"FANAYAMA,NIAS SLTN",92.33333333333333
113,2022-11-01,2022-11-01,08:33:37,18:36:29,0.5638928,97.8200247,135000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,grumpyCaribou3,179eeb71c1e8a5d0f543,"FANAYAMA,NIAS SLTN",602.8666666666667
114,2022-11-01,2022-11-01,08:33:37,09:43:47,0.5938257,97.7684115,26000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,MES,COLF01,grumpyCaribou3,70f1787f78d7f6dd4542,"FANAYAMA,NIAS SLTN",70.16666666666667
115,2022-11-01,2022-11-01,08:33:37,13:28:55,0.5647531,97.8100434,169000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,grumpyCaribou3,d9ce6b00ce6744a1daeb,"NIAS SELATAN, LUAHAG",295.3
116,2022-11-01,2022-11-01,16:00:03,16:01:35,0.1359378,117.4712077,420496.0,True,done,Delivery,BTG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,superiorDotterel1,a2bb87a073790a33c939,"BONTANG BARAT , BONT",1.5333333333333334
117,2022-11-01,2022-11-01,10:10:18,12:15:42,-7.496283,107.4209213,40846.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,chicApples6,55e926ae01d6596297f9,"CIDAUN, CIANJUR",125.40000000000002
118,2022-11-01,2022-11-01,10:10:18,16:40:15,-7.4987607,107.3843725,40400.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,chicApples6,d7f4bc5667e1ba800d4d,"CIDAUN, CIANJUR",389.95
119,2022-11-01,2022-11-01,17:57:43,21:14:34,-7.0050084,110.4322131,304000.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,stressedMuesli2,ff09e7bab46f64515117,"GAYAMSARI,SEMARANG",196.85
120,2022-11-01,2022-11-01,17:57:43,21:15:21,-7.0050089,110.4321904,223000.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,stressedMuesli2,9ead6e1b8d6665937acb,"SEMARANG TIMUR,SEMAR",197.63333333333333
121,2022-11-01,2022-11-01,17:57:43,21:14:56,-7.0049005,110.4321996,125000.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.8,CGK,COLF01,stressedMuesli2,e47eac4e9039fdb95441,"GAYAMSARI,SEMARANG",197.21666666666667
122,2022-11-01,2022-11-01,12:10:52,14:41:35,-7.4841091,107.2472455,211200.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,7.0,CGK,COLF01,chicApples6,791a93c3322013cede55,"NARINGGUL, CIANJUR",150.71666666666667
123,2022-11-01,2022-11-01,12:10:52,13:49:44,-7.489335,107.3535584,134801.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,3.2,CGK,COLF01,chicApples6,3bf611532e962fd3ae21,"CIDAUN, CIANJUR",98.86666666666666
124,2022-11-01,2022-11-01,13:08:14,15:25:51,-8.3386203,114.148732,236386.0,True,done,Delivery,JBR,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,yearningChile5,73c021f5ccfad0602779,"GENTENG,BANYUWANGI",137.61666666666667
125,2022-11-01,2022-11-01,10:01:57,14:15:50,-7.8111778,109.9651308,1655876.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,3.0,CGK,COLF01,guiltyBurritos6,5165cc43958f9b005ace,"NGOMBOL,PURWOREJO",253.88333333333335
126,2022-11-01,2022-11-01,10:01:57,15:38:14,-7.8607985,109.9725743,255490.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,3.0,CGK,COLF01,guiltyBurritos6,ae66d794eddcbf3b0465,"NGOMBOL,PURWOREJO",336.28333333333336
127,2022-11-01,2022-11-01,10:01:57,13:03:58,-7.8211883,109.923534,157500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,5.0,CGK,COLF01,guiltyBurritos6,d357bb2811a85c926e1f,"NGOMBOL,PURWOREJO",182.01666666666668
128,2022-11-01,2022-11-01,10:01:57,11:19:50,-7.7762706,109.945218,59499.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.2,CGK,COLF01,guiltyBurritos6,87e4cf40376bfa146211,"BANYUURIP,PURWOREJO",77.88333333333334
129,2022-11-01,2022-11-01,10:01:57,17:46:51,-7.8486383,109.91682,151400.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.772,CGK,COLF01,guiltyBurritos6,5233a8876874a67def07,"NGOMBOL,PURWOREJO",464.9
130,2022-11-01,2022-11-01,10:01:57,14:56:07,-7.8325282,109.9647261,214000.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,5.0,CGK,COLF01,guiltyBurritos6,7073624527b3e5019136,"NGOMBOL,PURWOREJO",294.1666666666667
131,2022-11-01,2022-11-01,12:10:52,17:35:36,-7.4433437,107.3302548,207500.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,3.0,CGK,COLF01,chicApples6,fc32c48da08368f0e5ee,"NARINGGUL, CIANJUR",324.73333333333335
132,2022-11-01,2022-11-01,10:01:57,14:51:32,-7.8346755,109.9653765,365500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,5.0,CGK,COLF01,guiltyBurritos6,2ac0f58da535cdf9e7ab,"NGOMBOL,PURWOREJO",289.5833333333333
133,2022-11-01,2022-11-01,10:01:57,13:45:42,-7.8136556,109.9638518,162000.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,8.0,CGK,COLF01,guiltyBurritos6,a69e466b65e4ff711fed,"NGOMBOL,PURWOREJO",223.75
134,2022-11-01,2022-11-01,10:01:57,18:14:03,-7.8254277,109.930892,127276.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,6.0,CGK,COLF01,guiltyBurritos6,41f28ef414b215af8c72,"NGOMBOL,PURWOREJO",492.1000000000001
135,2022-11-01,2022-11-01,10:01:57,18:43:29,-7.7876783,109.9660767,119200.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.75,CGK,COLF01,guiltyBurritos6,f28ce45de0537184d83e,"NGOMBOL,PURWOREJO",521.5333333333334
136,2022-11-01,2022-11-01,10:01:57,14:36:22,-7.83066,109.9734635,85400.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,guiltyBurritos6,adc225af07de74f7f4c6,"NGOMBOL,PURWOREJO",274.4166666666667
137,2022-11-01,2022-11-01,11:59:39,13:55:43,-1.0995714,100.8804509,147000.0,True,done,Delivery,PDG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,truthfulPonie1,b9e486ef03f8b56d5909,"HILIRAN GUMANTI,AROS",116.06666666666666
138,2022-11-01,2022-11-01,15:44:26,16:17:47,-3.247156,101.6449746,229690.0,True,done,Delivery,BKS,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,humorousCow7,285e786179100b89f514,"PUTRI HIJAU,ARGAMAKM",33.35
139,2022-11-01,2022-11-01,12:31:12,19:12:55,-6.9557906,107.3605469,97000.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,5.0,CGK,COLF01,somberOcelot3,e57586ea3a0c0acd79d1,"CILILIN,NGAMPRAH",401.71666666666664
140,2022-11-01,2022-11-01,12:31:13,13:13:58,-6.9450268,107.4604426,179000.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,2.3,CGK,COLF01,somberOcelot3,ba366705ff03c4d2f568,"CILILIN,NGAMPRAH",42.75
141,2022-11-01,2022-11-01,10:05:54,12:38:06,-7.3672487,107.3266782,43760.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,0.35,CGK,COLF01,wakefulSeahorse6,c782e2b08789ee76d85a,"NARINGGUL, CIANJUR",152.2
142,2022-11-01,2022-11-01,10:05:54,16:00:13,-7.3672487,107.3266782,25361.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,0.235,CGK,COLF01,wakefulSeahorse6,482e88498f8f956b025f,"NARINGGUL, CIANJUR",354.31666666666666
143,2022-11-01,2022-11-01,10:05:54,10:57:02,-7.3691663,107.3274172,19707.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,0.05,CGK,COLF01,wakefulSeahorse6,7dbef81684c19e5419cb,"NARINGGUL, CIANJUR",51.13333333333333
144,2022-11-01,2022-11-01,12:31:13,14:51:11,-6.9521109,107.4593676,589000.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,12.5,CGK,COLF01,somberOcelot3,0f92816dae71e95e2e93,"CILILIN,NGAMPRAH",139.96666666666667
145,2022-11-01,2022-11-01,12:31:12,13:53:11,-6.9492241,107.4504949,125600.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,6.0,CGK,COLF01,somberOcelot3,82dcb4e937a9249f436a,"CILILIN,NGAMPRAH",81.98333333333333
146,2022-11-01,2022-11-01,12:31:12,12:54:13,-6.9435853,107.4583678,324000.0,True,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,13.0,CGK,COLF01,somberOcelot3,e0712262f94559a96738,"CILILIN,NGAMPRAH",23.016666666666666
