time_start,time_stop
07:48:37,08:18:00
07:21:42,08:19:32
07:36:59,08:19:33
07:29:47,08:19:36
07:08:39,08:19:33
07:24:42,08:17:00
07:47:51,08:19:35
08:04:17,08:19:39
07:29:36,08:19:36
07:29:36,08:19:36
07:29:47,08:19:33
07:29:34,08:19:36
07:37:52,08:19:39
07:11:15,08:19:38
07:29:34,08:19:36
07:29:34,08:19:36
07:37:52,08:19:39
07:37:52,08:19:39
07:29:36,08:19:36
07:39:08,08:19:49
08:18:26,08:19:39
08:17:52,08:19:41
08:04:50,08:19:37
07:52:48,08:19:41
08:11:25,08:19:40
07:50:19,08:19:51
07:04:32,08:19:50
09:39:02,13:57:57
13:57:04,13:57:56
10:07:32,13:57:53
12:36:57,13:57:58
08:21:25,13:57:54
10:49:39,13:57:54
09:12:22,13:57:59
13:35:06,13:57:57
09:05:12,13:49:57
09:07:29,13:57:59
08:35:39,13:57:57
08:22:11,13:57:57
07:50:53,13:57:58
10:50:39,13:57:42
12:04:51,13:57:48
09:14:27,13:57:46
08:36:05,13:57:48
10:00:39,13:57:45
11:30:58,13:57:48
10:12:06,13:57:49
09:13:01,13:57:48
08:35:30,13:57:46
11:18:22,13:57:47
10:50:39,13:57:42
08:36:14,13:57:47
09:22:48,13:57:41
10:39:06,13:57:48
11:17:00,13:57:36
08:34:16,13:57:49
11:05:38,13:57:47
11:17:00,13:57:36
07:22:52,13:55:49
08:11:49,13:57:48
12:42:54,13:57:48
13:51:40,13:57:49
11:05:38,13:57:47
13:53:16,13:57:49
09:29:11,13:57:48
09:40:34,13:57:49
13:56:55,13:57:44
10:42:25,13:57:53
12:40:24,13:51:53
09:31:33,13:57:53
08:23:21,13:57:55
07:19:07,13:57:50
10:27:30,13:57:53
09:56:11,13:57:51
08:51:26,13:57:51
07:36:54,13:57:53
10:49:39,13:57:54
10:28:40,13:56:06
09:49:05,13:18:36
11:27:34,13:57:46
07:22:52,13:57:30
11:17:00,13:57:36
10:21:07,13:57:49
08:49:32,13:57:48
11:28:56,13:57:49
09:09:07,13:57:41
13:57:31,13:57:50
10:33:41,13:57:48
09:22:05,13:57:50
09:09:05,13:57:41
09:09:05,13:57:41
13:50:58,13:57:46
08:27:19,13:57:44
13:56:55,13:57:47
12:54:24,13:57:46
11:39:46,13:57:47
10:37:36,13:57:49
12:11:04,13:57:46
13:14:38,13:57:46
09:59:39,13:57:58
08:27:31,13:57:58
07:38:22,13:57:56
11:27:16,13:57:56
12:06:24,13:57:58
11:06:26,13:56:55
11:15:00,13:57:55
11:17:00,13:57:36
11:15:22,13:57:58
09:32:12,12:37:57
07:38:23,13:57:56
10:35:15,13:57:57
11:15:11,13:57:57
08:19:43,13:57:53
10:25:41,13:57:55
12:40:24,13:55:14
11:27:53,13:58:26
09:19:29,13:58:20
12:45:57,13:58:18
13:16:28,13:58:28
12:12:51,13:58:26
12:48:15,13:58:26
11:59:52,13:58:29
07:31:58,08:17:58
12:45:57,13:58:18
10:43:16,13:58:29
10:35:21,13:58:29
10:25:03,13:58:27
08:56:20,13:58:12
12:20:05,13:58:28
08:29:28,13:58:25
07:31:58,08:20:34
10:21:36,13:58:29
07:41:09,13:58:29
12:45:58,13:58:18
07:31:58,10:44:54
11:16:07,13:58:29
09:56:23,13:58:31
12:45:58,13:58:18
09:12:59,13:58:31
13:23:26,13:58:30
10:27:58,13:58:30
13:23:19,13:58:26
10:54:30,13:39:48
13:16:34,13:58:26
12:20:31,13:58:28
11:48:56,13:58:26
12:45:57,13:58:18
08:36:54,13:58:24
12:33:24,13:58:27
12:57:31,13:58:26
08:20:40,13:58:23
10:38:54,13:58:27
11:00:42,13:58:32
10:19:23,13:58:27
07:31:58,08:39:50
08:38:26,13:58:29
07:31:58,08:16:44
12:52:40,13:58:28
07:44:48,13:58:29
08:20:40,13:58:23
09:11:54,13:58:26
10:35:54,13:58:26
07:16:33,13:58:25
09:59:29,13:58:29
10:06:07,13:58:25
09:05:49,13:58:27
08:56:20,13:58:12
12:42:50,13:58:28
08:21:28,13:58:26
10:34:51,13:58:34
12:30:29,13:58:28
12:45:57,13:58:18
10:43:42,13:58:27
08:52:31,13:58:27
09:54:48,13:58:26
10:40:34,13:58:28
13:41:32,13:58:26
12:20:07,13:58:29
07:31:58,12:49:54
10:18:16,13:58:29
10:08:27,13:39:55
09:42:09,13:58:27
09:14:09,13:58:24
10:51:04,13:58:26
09:44:30,13:58:28
10:52:17,13:58:23
12:35:57,13:58:25
11:20:53,13:58:16
11:40:49,13:58:12
09:50:32,13:58:17
11:28:38,13:58:16
10:19:40,13:58:16
07:52:55,13:58:16
10:07:26,13:58:16
08:54:15,13:58:18
12:01:02,13:58:16
11:25:49,13:58:17
08:21:25,13:57:54
13:08:49,13:58:02
08:51:37,13:58:14
09:46:56,13:58:14
09:52:31,13:58:18
09:00:17,13:58:17
11:26:58,13:58:17
10:40:31,13:58:18
09:13:05,13:58:17
12:39:40,13:29:47
09:02:03,13:58:17
08:35:46,13:58:16
10:51:58,13:57:59
13:12:50,13:58:18
09:37:11,13:58:17
13:40:48,13:58:15
07:46:51,13:58:17
10:45:53,13:58:11
12:39:40,13:37:36
10:51:58,13:57:59
07:14:00,13:58:16
09:47:27,13:58:20
08:28:31,13:58:20
10:53:21,13:54:18
13:57:48,13:58:19
12:40:00,13:58:18
13:02:40,13:58:19
07:31:14,13:58:19
09:55:31,13:58:20
12:39:40,13:38:58
12:43:31,13:58:16
08:37:18,13:58:16
10:12:41,13:58:17
10:48:54,13:58:18
10:21:57,13:58:19
08:21:16,13:58:19
12:43:30,13:58:16
10:55:24,13:58:19
13:51:21,13:58:16
13:30:30,13:58:28
10:08:28,13:57:01
10:08:15,13:58:31
09:04:13,13:58:27
11:40:35,13:43:31
07:59:47,13:58:30
12:57:15,13:58:29
13:12:35,13:58:16
12:11:06,13:58:30
11:32:53,13:58:29
09:26:37,13:58:31
12:39:37,13:58:30
09:05:59,13:58:28
08:38:26,13:58:29
10:23:32,13:58:28
08:34:32,13:58:23
09:00:19,13:58:31
08:56:20,13:58:12
09:36:50,13:58:30
11:40:35,13:44:00
13:28:29,13:58:32
08:46:02,13:58:31
09:34:12,13:58:31
12:40:40,13:58:32
13:14:46,13:58:31
09:05:48,13:58:31
11:40:35,13:47:49
11:00:22,13:58:29
08:54:00,13:58:30
11:04:11,13:58:30
09:17:28,13:58:32
09:01:47,13:58:33
13:39:47,13:58:28
08:29:28,13:58:25
09:50:30,13:33:10
13:30:25,13:58:30
10:24:10,13:58:32
13:24:05,13:58:31
07:35:13,13:58:30
08:29:29,13:58:25
09:12:50,13:58:29
12:43:29,13:58:30
09:23:51,13:58:23
11:16:47,13:58:28
11:57:17,13:58:31
10:16:02,13:58:30
13:36:40,13:58:29
09:28:44,13:58:31
11:48:13,13:58:31
09:00:19,13:58:31
09:57:13,13:58:28
13:15:58,13:58:31
09:22:09,13:58:30
10:40:40,13:58:30
08:06:04,13:57:47
11:46:19,13:57:47
07:36:11,13:57:48
10:50:58,13:57:49
11:40:14,13:38:16
09:40:44,13:57:48
11:17:00,13:57:36
10:13:43,13:57:47
11:12:21,13:57:48
10:12:58,13:57:45
11:01:18,13:57:48
08:37:54,13:56:21
11:16:59,13:57:36
10:15:58,13:57:48
11:26:10,13:57:48
11:59:36,13:52:57
10:59:46,13:57:48
11:27:22,13:57:48
11:51:48,13:57:49
09:29:12,13:57:48
07:14:18,13:57:49
11:44:29,13:57:50
11:46:19,13:57:47
11:16:59,13:57:36
09:58:21,13:57:45
13:14:38,13:57:46
10:45:46,13:57:41
11:59:36,13:41:27
09:09:06,13:57:41
07:22:52,13:57:30
10:55:22,13:57:49
11:26:53,13:57:49
10:23:41,13:57:49
10:58:41,13:57:46
13:56:55,13:57:47
09:34:46,13:57:45
10:16:41,13:57:41
11:05:31,13:57:46
08:02:12,13:57:47
10:20:18,13:57:44
09:09:08,13:57:47
07:15:50,13:57:36
10:00:33,13:57:46
09:48:08,12:58:02
09:00:09,13:58:09
10:06:56,13:55:57
10:06:14,13:58:08
12:22:58,13:58:09
12:29:28,13:58:08
09:32:12,13:01:51
08:16:40,13:58:08
09:24:07,13:58:08
11:47:37,13:58:08
13:50:16,13:58:11
10:03:56,13:58:09
08:34:48,13:58:08
12:58:33,13:58:08
12:32:10,13:58:13
10:51:57,13:57:59
11:27:36,13:58:10
13:13:45,13:58:06
10:02:57,13:58:04
08:42:34,13:58:07
13:11:42,13:58:06
07:37:04,08:59:21
12:34:25,13:58:06
09:43:37,13:58:08
11:01:18,13:58:05
08:43:02,13:58:06
11:26:17,13:58:08
09:20:52,13:58:08
11:11:00,13:58:07
10:53:46,13:58:06
07:42:44,13:58:03
09:25:40,13:58:02
08:43:02,13:58:06
09:11:56,13:58:08
12:04:17,13:58:08
11:51:06,13:58:07
12:03:47,13:58:04
10:51:57,13:57:59
07:37:03,09:25:50
10:11:04,13:58:08
11:42:16,13:58:08
09:54:43,13:58:04
13:16:28,13:58:10
08:38:11,13:58:08
07:37:04,09:10:21
12:39:38,13:58:09
09:34:47,13:58:09
08:48:19,13:58:11
08:43:02,13:58:06
10:00:42,13:58:07
08:18:11,13:58:03
12:08:58,13:58:10
10:51:57,13:57:59
08:21:25,13:57:54
10:17:38,13:58:09
11:40:40,13:58:11
11:36:37,13:58:06
12:45:28,13:58:06
11:04:34,13:58:04
11:09:16,13:58:12
11:09:12,13:58:09
10:44:09,13:58:09
09:39:39,13:58:08
10:23:26,13:58:10
09:32:24,13:58:10
07:37:04,09:25:50
08:21:25,13:57:54
07:55:57,13:58:31
08:56:35,13:58:33
10:44:58,13:58:30
10:32:55,13:58:34
11:38:56,13:58:31
11:24:03,13:58:32
10:54:32,13:47:43
09:48:06,13:58:28
08:46:36,13:58:33
11:22:47,13:58:33
10:20:18,13:58:29
10:14:58,13:58:29
09:57:22,13:58:35
12:59:15,13:58:34
09:53:41,13:58:35
12:16:11,13:58:40
12:33:59,13:58:37
09:19:41,13:58:36
09:00:42,13:58:34
09:34:08,13:58:34
09:41:14,13:58:35
13:33:55,13:58:32
09:19:11,13:58:36
11:30:54,13:58:32
13:01:02,13:58:31
09:12:51,13:58:35
13:14:46,13:58:31
12:40:29,13:58:32
12:58:52,13:58:30
09:50:44,13:58:32
08:29:29,13:58:25
09:48:06,13:58:28
10:50:53,13:58:36
10:32:53,13:58:33
09:42:28,13:58:32
11:40:35,13:54:07
13:08:23,13:58:32
08:29:29,13:58:25
09:21:19,13:58:34
13:27:13,13:58:32
09:59:14,13:58:36
09:16:46,13:58:34
09:11:04,13:58:36
08:46:37,13:58:33
11:39:41,13:58:34
13:28:43,13:58:33
13:33:55,13:58:32
11:01:49,13:58:32
11:33:42,13:58:32
09:22:27,13:57:57
09:21:19,13:58:34
09:59:11,13:58:30
08:37:17,13:58:37
08:19:45,13:58:33
12:59:14,13:58:34
10:50:30,13:58:33
10:41:06,13:58:34
13:19:28,13:58:34
08:29:29,13:58:25
13:35:04,13:58:34
12:41:26,13:58:34
12:21:11,13:58:33
08:57:23,13:58:29
13:33:55,13:58:32
10:41:47,13:58:37
09:22:35,13:58:37
13:21:40,13:58:34
09:54:55,13:58:37
10:17:48,13:58:37
08:50:38,13:58:29
09:35:25,13:58:36
10:14:59,13:58:29
12:24:10,13:58:38
09:48:35,13:58:25
10:33:10,13:58:37
10:33:00,13:58:37
09:47:56,13:29:50
08:24:22,13:58:37
09:15:45,13:58:35
11:53:06,13:58:38
09:11:30,13:58:43
09:59:23,13:16:58
13:14:51,13:58:38
11:53:06,13:58:38
10:54:32,13:47:43
10:41:08,13:58:00
09:43:04,13:58:37
10:10:18,13:58:43
12:06:32,13:58:36
07:33:17,13:58:38
09:31:55,13:58:39
11:36:31,13:58:42
10:23:54,13:58:40
13:26:25,13:58:41
10:05:17,13:42:14
09:57:51,13:58:38
13:08:30,13:58:39
09:25:26,13:58:34
10:45:07,13:58:36
08:57:05,13:58:35
10:14:18,13:58:36
08:13:39,13:58:39
11:45:41,13:58:39
07:09:31,13:58:37
12:52:49,13:58:38
10:03:02,13:58:37
12:21:11,13:58:33
09:55:37,13:58:41
08:58:43,13:58:37
08:37:17,13:58:37
09:59:48,13:58:43
13:04:57,13:58:39
13:39:38,13:58:41
11:53:06,13:58:38
09:57:16,13:58:40
09:47:55,13:37:01
09:56:16,13:58:35
10:41:25,13:58:35
08:39:25,13:58:41
11:53:06,13:58:38
07:33:17,13:58:38
07:33:17,13:58:38
10:10:30,13:58:40
09:47:55,13:38:18
08:45:51,13:58:41
13:16:21,13:58:40
13:05:13,13:58:41
09:25:02,13:58:42
09:25:35,13:58:42
09:08:27,13:58:36
09:36:51,13:58:38
12:06:24,13:58:42
09:47:54,13:39:52
09:47:23,13:58:46
12:10:44,13:58:42
09:51:29,13:58:39
12:23:52,13:58:38
09:06:03,13:58:40
13:12:35,13:58:16
08:24:22,13:58:37
12:21:11,13:58:33
10:19:34,13:58:37
12:14:34,13:58:37
13:28:44,13:58:33
10:05:16,13:36:51
10:54:29,13:52:42
08:49:50,13:58:40
09:33:27,13:58:42
10:02:27,13:58:41
09:43:31,13:58:40
13:39:38,13:58:41
10:08:18,13:58:38
08:54:03,13:58:41
09:19:29,13:58:40
11:47:45,13:58:43
13:20:45,13:58:43
08:10:00,13:58:40
08:56:20,13:58:12
09:47:56,13:35:27
07:50:02,13:58:35
10:33:41,13:58:38
10:53:16,13:58:37
10:22:50,13:58:36
09:58:21,13:58:36
09:19:10,13:58:38
07:20:06,13:58:34
10:14:59,13:58:29
08:53:29,13:58:35
11:53:06,13:58:38
08:36:27,13:58:40
11:12:25,13:58:36
10:49:17,13:58:36
12:29:03,13:58:36
10:07:48,13:58:36
09:30:28,13:58:39
09:35:30,13:58:34
09:46:55,13:58:30
12:39:11,13:58:30
07:30:26,13:58:32
11:01:48,13:58:28
12:22:09,12:23:43
08:14:22,13:58:34
10:49:17,13:58:38
10:21:34,13:58:31
09:02:48,13:58:34
09:08:38,13:58:34
12:50:51,13:58:34
11:38:56,13:58:31
11:40:35,13:55:19
09:25:27,13:58:34
10:03:00,13:58:37
13:29:40,13:58:37
10:25:18,13:58:38
09:12:42,13:58:39
12:06:33,13:58:36
07:37:31,13:58:40
13:22:03,13:58:43
09:06:43,09:07:03
12:29:03,13:58:36
08:49:51,13:58:40
10:10:31,13:58:40
09:43:37,13:58:39
13:27:13,13:58:32
08:18:31,13:58:36
09:45:10,13:58:37
12:28:16,13:55:05
12:36:56,13:59:38
11:31:09,13:59:37
12:07:23,13:59:36
11:28:13,13:59:43
11:58:46,13:59:39
10:58:51,13:59:37
09:03:31,13:59:38
09:55:03,13:59:36
08:48:53,13:59:39
12:11:19,13:59:36
08:45:27,13:59:36
12:44:29,13:59:36
09:54:46,13:57:54
09:10:31,13:59:38
11:00:06,13:59:38
13:56:12,13:59:38
08:27:48,13:59:39
13:58:59,13:59:39
12:11:20,13:59:36
12:28:15,13:56:01
08:55:26,13:59:37
11:24:12,13:59:40
13:26:04,13:59:37
09:24:43,13:59:37
09:10:31,13:59:38
10:14:18,13:59:38
09:26:13,13:59:40
09:59:45,13:59:37
12:16:34,13:59:40
08:47:59,13:59:38
09:34:47,13:59:39
08:23:51,13:59:39
12:28:15,13:31:20
13:09:49,13:59:39
11:58:34,13:59:37
12:07:25,13:59:36
09:27:37,13:59:37
08:23:51,13:59:39
10:32:29,13:59:38
10:34:25,13:59:39
12:11:21,13:59:36
09:59:51,13:59:35
13:51:40,13:59:40
09:10:31,13:59:38
12:14:28,13:59:40
12:39:38,13:59:35
12:11:19,13:59:36
10:49:36,13:59:36
09:48:10,13:59:36
10:38:12,13:59:36
09:19:38,13:59:34
13:34:18,13:59:36
13:24:29,13:59:32
12:37:27,13:59:35
08:29:28,13:59:32
13:45:28,13:56:09
12:30:39,13:59:37
09:02:01,13:59:36
08:45:26,13:59:36
09:56:33,13:59:35
11:34:49,13:59:38
09:49:58,13:59:36
10:11:16,13:59:35
13:14:25,13:59:43
13:25:57,13:59:39
13:14:01,13:59:39
07:46:00,13:59:38
09:03:04,13:59:39
07:06:08,13:59:37
08:44:56,13:09:54
09:19:11,13:51:42
09:40:22,13:51:19
11:24:58,13:51:43
12:43:32,13:51:44
10:56:39,13:51:45
09:25:24,13:51:44
08:08:24,13:51:38
07:58:05,13:51:43
10:22:11,13:51:42
08:44:37,13:51:44
08:20:10,13:51:58
09:12:22,13:51:59
12:27:13,13:51:57
10:16:03,13:52:00
10:44:46,13:51:59
12:31:35,13:51:59
13:20:14,13:51:58
07:37:31,13:51:56
12:19:37,13:51:56
13:50:43,13:52:00
12:19:59,13:51:58
10:18:32,13:52:00
12:04:36,13:52:04
12:15:43,13:51:58
12:49:54,13:52:00
07:21:48,13:51:59
09:11:40,13:52:00
09:15:40,13:52:00
09:08:31,13:52:01
09:24:01,13:51:47
11:30:11,13:51:59
12:16:03,13:52:04
13:44:18,13:51:55
08:34:47,13:52:00
08:48:16,13:52:00
10:25:41,13:52:04
13:44:18,13:51:55
10:52:36,13:52:03
11:38:36,13:52:01
09:52:13,13:52:00
13:25:47,13:52:00
11:20:14,13:52:00
13:14:01,13:52:00
13:23:37,13:52:04
10:04:22,13:47:05
12:51:20,13:52:04
09:50:20,13:52:02
09:43:41,13:52:01
11:14:36,13:52:02
10:42:24,13:52:00
10:08:46,13:52:03
09:25:44,13:52:01
12:35:46,13:52:04
09:01:48,13:52:02
11:47:50,13:52:01
09:15:40,13:52:02
11:09:56,13:51:50
10:16:38,13:48:54
12:12:29,13:52:02
09:15:40,13:52:03
10:20:15,13:52:05
12:57:24,13:52:06
09:12:51,13:52:06
10:33:00,13:52:01
08:25:36,13:52:05
10:07:59,13:52:06
09:24:01,13:51:50
13:36:26,13:52:05
13:25:47,13:52:00
10:45:47,13:52:04
08:38:57,13:51:51
12:53:34,13:51:55
13:21:41,13:51:53
13:50:14,13:51:52
09:21:20,13:51:53
13:48:37,13:51:49
11:06:33,13:51:40
08:46:18,13:51:53
12:21:26,13:51:54
11:25:17,13:51:55
13:44:18,13:51:55
10:08:20,13:51:55
13:05:13,13:51:47
13:44:18,13:51:55
10:43:42,13:51:55
10:53:23,13:50:38
09:55:47,13:30:52
13:05:13,13:51:47
08:26:39,13:51:50
10:48:45,13:51:52
09:59:48,13:52:01
09:51:52,13:51:45
08:51:41,13:51:55
10:20:25,13:51:56
09:10:35,13:51:55
13:29:34,13:51:55
11:33:26,13:52:09
10:33:11,13:52:09
13:25:47,13:52:00
12:42:13,13:52:06
09:03:04,13:52:07
09:00:45,13:52:07
13:15:15,13:52:06
10:44:58,13:52:07
10:12:42,13:52:06
12:25:10,13:52:09
12:02:52,13:52:08
10:56:24,13:52:10
13:51:09,13:52:09
08:20:58,13:52:10
13:34:59,13:52:09
12:43:54,13:52:09
07:51:57,13:52:09
11:34:49,13:52:10
12:32:12,13:52:10
08:47:27,13:51:59
13:25:47,13:52:00
10:35:43,13:52:08
08:28:03,13:52:09
12:37:53,13:52:02
08:53:10,13:51:38
10:54:29,13:52:07
09:00:12,13:52:09
13:03:50,13:52:09
12:37:53,13:52:02
09:58:21,13:52:10
11:44:13,13:52:09
09:24:02,13:51:53
12:42:13,13:52:06
12:44:55,13:52:08
10:10:09,13:51:51
11:43:21,13:52:07
09:54:40,13:49:09
09:24:01,13:51:53
11:42:32,13:52:10
11:46:05,13:52:06
11:51:40,13:52:11
12:37:53,13:52:02
08:20:26,13:52:09
09:11:58,13:52:09
13:41:05,13:52:02
07:15:14,13:52:08
08:21:16,13:52:40
07:38:03,13:52:38
12:45:59,13:52:39
10:44:18,13:52:38
08:40:16,13:52:41
08:19:24,13:52:37
08:50:38,13:52:41
12:55:39,13:52:40
07:51:22,13:13:41
07:51:23,09:34:14
11:22:19,13:52:38
11:30:25,13:52:38
11:54:15,13:52:39
07:51:23,11:34:57
10:08:46,13:52:37
13:12:05,13:52:37
10:53:22,13:52:40
08:28:31,13:52:40
12:07:05,13:52:40
11:00:07,13:52:40
08:10:35,13:52:41
09:29:08,13:52:40
11:37:05,13:52:43
09:41:30,13:52:31
13:11:35,13:52:43
10:08:18,13:52:34
11:07:07,13:52:43
09:34:44,13:52:40
13:00:23,13:52:41
11:38:35,13:52:38
09:35:29,13:52:44
10:10:12,13:52:39
09:19:45,13:52:37
09:53:35,13:52:45
10:32:28,13:52:39
09:04:14,13:52:42
13:48:37,13:52:39
12:28:42,13:52:40
13:34:24,13:52:43
13:18:30,13:52:40
11:51:38,13:52:39
08:08:09,13:52:42
07:21:05,13:52:38
07:43:35,13:52:40
10:01:15,13:52:41
12:22:22,13:52:40
11:17:08,13:52:40
10:20:54,13:52:40
10:06:52,13:52:39
13:50:47,13:52:36
07:51:23,13:00:51
07:51:23,09:19:18
07:51:23,13:07:23
09:14:32,13:52:37
09:53:35,13:52:45
07:51:22,10:27:39
11:38:35,13:52:38
13:28:25,13:52:42
07:58:05,13:52:42
09:37:07,13:52:42
11:18:05,13:52:43
07:18:13,13:52:42
11:06:03,13:52:31
11:35:04,13:52:40
10:10:12,13:52:39
12:01:51,13:52:41
08:50:11,13:52:38
09:49:36,13:52:47
09:17:05,13:33:40
11:28:12,13:52:51
08:18:34,13:52:41
10:03:10,13:52:46
13:28:29,13:52:43
13:06:05,13:52:42
09:43:10,13:52:46
07:15:40,13:52:45
12:58:25,13:52:46
08:41:26,13:52:47
07:36:18,13:52:47
08:18:34,13:52:41
09:41:21,13:52:44
10:34:54,13:52:10
10:18:48,13:52:44
11:16:57,13:52:46
09:21:50,13:52:45
12:03:03,13:52:45
08:00:19,13:52:45
13:28:29,13:52:43
09:52:55,13:52:46
07:45:49,13:52:39
09:06:08,13:52:45
07:04:26,07:05:26
07:02:58,07:07:58
07:02:57,07:07:56
07:02:59,07:10:09
07:02:52,07:06:11
07:02:29,07:06:01
07:02:52,07:06:11
07:02:29,07:09:23
07:08:40,07:09:26
07:01:41,07:02:18
07:06:20,07:07:51
07:06:20,07:07:51
07:02:52,07:10:31
07:10:10,07:10:58
07:07:13,07:11:05
07:01:17,07:03:40
07:02:48,07:03:41
07:03:42,07:04:32
07:01:17,07:04:36
07:07:38,07:08:24
07:07:38,07:08:24
07:07:38,07:08:24
07:07:13,07:08:31
07:02:52,07:08:28
07:02:52,07:08:28
07:07:13,07:08:31
07:07:13,07:08:31
07:07:13,07:08:31
07:16:03,07:22:40
07:21:37,07:22:15
07:05:44,07:26:02
07:13:43,07:26:08
07:07:47,07:26:14
07:16:03,07:26:18
07:02:52,07:26:27
07:11:21,07:17:20
07:11:21,07:17:20
07:16:51,07:17:32
07:16:51,07:17:33
07:16:51,07:17:36
07:16:51,07:17:36
07:11:21,07:17:20
07:16:51,07:17:36
07:16:51,07:17:37
07:16:51,07:17:36
07:16:51,07:17:37
07:11:21,07:17:20
07:11:21,07:17:20
07:11:21,07:17:20
07:11:21,07:17:20
07:14:08,07:17:50
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:16:31,07:18:23
07:17:52,07:18:30
07:14:48,07:18:45
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:18:35,07:20:19
07:20:56,07:21:26
07:20:56,07:21:26
07:07:13,07:12:41
07:14:08,07:15:51
07:07:57,07:16:04
07:16:29,07:18:17
07:13:44,07:18:14
07:15:02,07:28:41
07:13:44,07:28:40
07:27:52,07:28:33
07:27:54,07:28:35
07:14:48,07:29:35
07:28:36,07:29:36
07:19:02,07:29:37
07:16:13,07:29:46
07:31:06,07:31:50
07:30:46,07:31:52
07:17:17,07:21:37
07:31:13,07:32:18
07:24:20,07:32:14
07:24:20,07:32:14
07:31:44,07:32:16
07:31:13,07:32:18
07:30:28,07:32:45
07:27:31,07:32:53
07:31:34,07:32:51
07:01:51,07:32:53
07:22:53,07:32:48
07:24:33,07:28:27
07:11:42,07:28:34
07:21:31,07:29:21
07:27:56,07:29:22
07:24:20,07:30:14
07:07:47,07:30:50
07:16:13,07:30:48
07:04:29,07:30:46
07:27:31,07:30:47
07:00:34,07:30:53
07:16:13,07:30:48
07:16:13,07:30:48
07:01:27,07:31:05
07:05:44,07:31:03
07:16:03,07:31:05
07:20:59,07:33:03
07:16:03,07:33:06
07:26:52,07:28:48
07:21:31,07:28:49
07:25:55,07:28:47
07:25:55,07:28:47
07:25:55,07:28:47
07:25:55,07:28:47
07:08:38,07:27:39
07:11:53,07:29:04
07:28:43,07:29:06
07:21:31,07:29:04
07:22:53,07:29:01
07:11:53,07:29:04
07:11:53,07:29:04
07:11:53,07:29:04
07:01:41,07:30:18
07:28:34,07:29:58
07:27:31,07:31:22
07:09:48,07:31:26
07:04:11,07:31:33
07:21:10,07:31:41
07:16:20,07:31:45
07:02:29,07:31:40
07:06:30,07:31:47
07:31:13,07:33:13
07:26:53,07:28:13
07:24:33,07:28:10
07:24:20,07:28:15
07:26:53,07:28:13
07:02:29,07:28:21
07:01:50,07:30:04
07:09:48,07:29:59
07:15:57,07:29:58
07:30:28,07:31:55
07:22:01,07:31:56
07:22:01,07:31:56
07:16:03,07:31:56
07:02:52,07:32:02
07:17:56,07:32:09
07:16:03,07:27:57
07:28:36,07:29:10
07:16:03,07:29:13
07:16:13,07:29:46
07:13:43,07:30:43
07:07:03,07:30:35
07:07:03,07:30:35
07:13:44,07:30:43
07:22:53,07:30:38
07:13:44,07:30:43
07:16:13,07:32:06
07:30:55,07:32:15
07:16:13,07:32:06
07:16:13,07:32:06
07:27:31,07:32:15
07:16:13,07:32:06
07:15:44,07:32:30
07:22:50,07:32:05
07:15:44,07:32:30
07:31:48,07:32:36
07:31:32,07:32:41
07:32:04,07:33:25
07:22:53,07:34:04
07:33:32,07:34:30
07:28:16,07:34:56
07:30:07,07:35:23
07:33:32,07:35:43
07:22:53,07:35:39
07:34:46,07:35:40
07:02:07,07:37:32
07:02:07,07:37:32
07:02:06,07:37:32
07:36:46,07:37:38
07:11:53,07:37:39
07:11:53,07:37:39
07:22:01,07:37:41
07:26:53,07:39:06
07:22:01,07:38:57
07:18:24,07:39:15
07:17:47,07:39:16
07:38:18,07:39:42
07:08:07,07:39:40
07:07:47,07:39:44
07:14:08,07:36:23
07:08:21,07:36:22
07:34:50,07:36:28
07:09:22,07:36:24
07:02:18,07:22:22
07:22:01,07:36:24
07:35:41,07:36:29
07:27:37,07:37:16
07:08:38,07:37:20
07:07:47,07:37:21
07:02:52,07:38:04
07:07:02,07:38:00
07:22:01,07:38:07
07:35:24,07:38:02
07:07:02,07:38:00
07:34:46,07:37:59
07:37:13,07:37:59
07:17:19,07:38:12
07:26:52,07:38:11
07:35:42,07:38:09
07:00:44,07:38:12
07:38:42,07:40:06
07:38:42,07:40:06
07:39:27,07:40:14
07:16:21,07:40:17
07:16:21,07:40:17
07:39:45,07:40:19
07:31:34,07:33:41
07:13:44,07:33:31
07:33:32,07:33:48
07:30:06,07:35:23
07:30:07,07:35:23
07:30:07,07:35:23
07:14:48,07:35:35
07:11:35,07:35:30
07:05:09,07:37:12
07:22:01,07:37:10
07:14:09,07:37:52
07:06:30,07:39:21
07:37:14,07:39:23
07:02:52,07:39:24
07:34:31,07:38:25
07:16:20,07:39:23
07:37:14,07:39:23
07:37:14,07:39:23
07:37:14,07:39:23
07:17:53,07:39:30
07:07:57,07:41:29
07:31:16,07:41:24
07:41:13,07:41:56
07:41:12,07:41:56
07:03:43,07:42:05
07:27:37,07:42:00
07:06:30,07:42:04
07:13:44,07:42:09
