date_start,date_stop,time_start,time_stop,latitude,longitude,amount,cod_received_status,task_status,flow,branch_destination,task_status_label,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id,task_created_time,task_completed_time,task_assigned_to,task_id,receiver_city
2022-11-03,2022-11-03,07:39:08,08:10:43,-2.2186689,113.9010629,,,done,Delivery,PKY,Success,YANG BERSANGKUTAN,D01,3.4,BDO,COLF01,2022-11-03 07:39:08 +0700,2022-11-03 08:10:43 +0700,betrayedBagels0,7a4566a74c4ca7e17c77,"JEKAN RAYA, PALANGKA"
2022-11-03,2022-11-03,07:37:17,08:10:50,-8.5032801,119.8853963,,,done,Delivery,KOE,Success,ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.0,CGK,COLF01,2022-11-03 07:37:17 +0700,2022-11-03 09:10:50 +0800,culturedSwift5,4c711ff1f29f6a1a5e14,"KOMODO,LABUAN BAJO"
2022-11-03,2022-11-03,07:56:30,08:10:55,-3.5277514,122.1284421,190000.0,False,done,Delivery,KDI,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,JOG,COLF02,2022-11-03 07:56:30 +0700,2022-11-03 09:10:55 +0800,dejectedLizard3,1b5cb023a13bea3ac2f4,"MOTUI,KONAWE UTR"
2022-11-03,2022-11-03,07:20:21,08:11:00,-6.3539929,107.1556525,,,done,Delivery,CKR,Success,SECURITY,D04,4.0,BKI,COLF01,2022-11-03 07:20:21 +0700,2022-11-03 08:11:00 +0700,shyChamois4,3c0183f6aec866150cc0,"CIKARANG PUSAT ,CIKA"
2022-11-03,2022-11-03,07:23:16,08:10:57,-8.7078245,117.7331222,,,done,Delivery,AMI,Success,YANG BERSANGKUTAN,D01,10.0,DPK,COLF01,2022-11-03 07:23:16 +0700,2022-11-03 09:10:57 +0800,affectedDoves0,a3ff306c402ccb1f2c9a,"PLAMPANG,SUMBAWABESA"
2022-11-03,2022-11-03,07:54:11,08:12:25,-6.1841348,106.6580177,,,done,Delivery,TGR,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,2022-11-03 07:54:11 +0700,2022-11-03 08:12:25 +0700,troubledHyena5,28a771a8936dcc45671e,"CIPONDOH , TANGERANG"
2022-11-03,2022-11-03,08:05:57,08:12:23,-6.268297,107.1202223,,,done,Delivery,CKR,Failed,MISROUTE,U12,1.0,,COLF02,2022-11-03 08:05:57 +0700,2022-11-03 08:12:23 +0700,somberOatmeal0,efc463b692f69bbc29bd,"TAMBUN SELATAN,CIKAR"
2022-11-03,2022-11-03,07:56:09,08:12:24,-6.5751278,107.7730769,132880.0,False,done,Delivery,PWT,Failed,PENERIMA MENOLAK BAYAR (KIRIMAN COD),U08,1.0,BOO,COLF02,2022-11-03 07:56:09 +0700,2022-11-03 08:12:24 +0700,boastfulPoultry4,89457f8292266981d0e7,"CIPUNAGARA,SUBANG"
2022-11-03,2022-11-03,07:20:27,08:12:28,-7.1965164,107.879048,,,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,2022-11-03 07:20:27 +0700,2022-11-03 08:12:28 +0700,jubilantPepper8,22aeaffc6c5bcc259827,GARUT KOTA
2022-11-03,2022-11-03,07:32:58,08:12:30,-9.6513583,120.2725683,,,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,PKU,COLF01,2022-11-03 07:32:58 +0700,2022-11-03 09:12:30 +0800,lazyRhino5,b22be3c20b26af34dfbc,"KAMBERA,SUMBA TIMUR"
2022-11-03,2022-11-03,08:11:29,08:12:28,-0.9633465,100.3575331,,,done,Delivery,PDG,Success,YANG BERSANGKUTAN,D01,6.0,CGK,COLF01,2022-11-03 08:11:29 +0700,2022-11-03 08:12:28 +0700,anxiousLeopard0,da04e02611fc47439607,"PADANG BARAT, PADANG"
2022-11-03,2022-11-03,07:28:13,08:12:31,-7.5196518,110.600439,,,done,Delivery,SOC,Success,ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.0,SOC,COLF01,2022-11-03 07:28:13 +0700,2022-11-03 08:12:31 +0700,excitedThrushe4,23ed0e964ff7e7c48e93,"BOYOLALI,KAB.BOYOLAL"
2022-11-03,2022-11-03,08:11:45,08:12:32,-7.6687981,112.9060189,,,done,Delivery,PSR,Success,YANG BERSANGKUTAN,D01,13.23,CGK,COLF01,2022-11-03 08:11:45 +0700,2022-11-03 08:12:32 +0700,gloomyLollies7,046cf4b4b386ef553548,"BUGULKIDUL, PASURUAN"
2022-11-03,2022-11-03,08:07:09,08:12:17,-2.5843271,121.2808432,,,done,Delivery,UPG,Success,YANG BERSANGKUTAN,D01,1.0,UPG,COLF01,2022-11-03 08:07:09 +0700,2022-11-03 09:12:17 +0800,needyMallard2,88ac74fb35fa8bf56865,WASUPONDA KAB.LUWU T
2022-11-03,2022-11-03,08:11:08,08:12:17,-7.422017,111.4412231,,,done,Delivery,MDN,Failed,DIAMBIL SENDIRI,CR3,0.8,CGK,COLF02,2022-11-03 08:11:08 +0700,2022-11-03 08:12:17 +0700,importedLollies1,e6fffbe39c2b6abf6e5d,"PADAS,NGAWI"
2022-11-03,2022-11-03,07:38:43,08:12:20,-7.1928273,113.2507198,,,done,Delivery,SUB,Success,YANG BERSANGKUTAN,D01,4.13,CGK,COLF01,2022-11-03 07:38:43 +0700,2022-11-03 08:12:20 +0700,puzzledDoughnut5,0f956cf7f00b51bf5479,"SAMPANG,KAB.SAMPANG"
2022-11-03,2022-11-03,07:03:45,08:12:11,-7.3031502,112.7761723,,,done,Delivery,SUB,Success,YANG BERSANGKUTAN,D01,35.4,CGK,COLF01,2022-11-03 07:03:45 +0700,2022-11-03 08:12:11 +0700,amusedPup3,753b6f15d6f837e275e1,"SUKOLILO ,SURABAYA"
2022-11-03,2022-11-03,07:53:54,08:12:20,0.7341191,127.5802874,284000.0,False,done,Delivery,TTE,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,2022-11-03 07:53:54 +0700,2022-11-03 10:12:20 +0900,lazyApples1,e65b92cb1714411a937e,"OBA SELATAN,TIDORE K"
2022-11-03,2022-11-03,07:48:10,08:12:22,-6.5339651,106.8060692,,,done,Delivery,BOO,Failed,MISROUTE,U12,1.0,CGK,COLF02,2022-11-03 07:48:10 +0700,2022-11-03 08:12:22 +0700,curiousSalt1,80b649293d5f3391cc82,"CIBINONG,BOGOR"
2022-11-03,2022-11-03,07:42:22,08:12:16,-8.8150816,120.6113407,,,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,KOE,COLF01,2022-11-03 07:42:22 +0700,2022-11-03 09:12:16 +0800,gutturalLizard8,98d6da0e657c87e49d2a,"BORONG,KAB.MANGGARAI"
2022-11-03,2022-11-03,07:36:08,08:12:22,-7.4243367,112.7408199,,,done,Delivery,SDA,Success,KELUARGA/SAUDARA,D09,7.7,CGK,COLF01,2022-11-03 07:36:08 +0700,2022-11-03 08:12:22 +0700,ecstaticWasp4,cb4119667f482a41eadf,"BUDURAN,SIDOARJO"
2022-11-03,2022-11-03,07:38:43,08:12:20,-7.1928273,113.2507198,,,done,Delivery,SUB,Success,YANG BERSANGKUTAN,D01,1.5,CGK,COLF01,2022-11-03 07:38:43 +0700,2022-11-03 08:12:20 +0700,puzzledDoughnut5,ea5a53360779b1a447fc,"SAMPANG,KAB.SAMPANG"
2022-11-03,2022-11-03,08:11:58,08:12:22,0.8660894,112.9231687,,,done,Delivery,PNK,Success,YANG BERSANGKUTAN,D01,0.05,CGK,COLF01,2022-11-03 08:11:58 +0700,2022-11-03 08:12:22 +0700,thrilledSnipe2,f601fd16caab81a53c19,PUTUSSIBAU UTARA KAB
2022-11-03,2022-11-03,07:52:20,08:12:34,1.3621715,109.3058651,,,done,Delivery,PNK,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,2022-11-03 07:52:20 +0700,2022-11-03 08:12:34 +0700,solemnPudding8,d9fc8b45aa65f9684152,"SAMBAS, KAB SAMBAS"
2022-11-03,2022-11-03,08:04:50,08:12:29,-9.6477504,120.2578514,229000.0,False,done,Delivery,KOE,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,2022-11-03 08:04:50 +0700,2022-11-03 09:12:29 +0800,soreWeaver7,989a6cb802ceb19d6e0b,"LEWA,WAINGAPU"
2022-11-03,2022-11-03,07:56:30,08:12:33,-3.5277514,122.1284421,,,done,Delivery,KDI,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,2022-11-03 07:56:30 +0700,2022-11-03 09:12:33 +0800,dejectedLizard3,ed2bb20bccd91ce1d568,"LASOLO,UNAAHA"
2022-11-03,2022-11-03,08:07:09,08:12:36,-2.5843271,121.2808432,,,done,Delivery,UPG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,2022-11-03 08:07:09 +0700,2022-11-03 09:12:36 +0800,needyMallard2,1e2913f6d5c8e42a3341,
2022-11-03,2022-11-03,07:11:09,08:12:31,-3.6767437,103.7749802,,,done,Delivery,PLM,Success,KELUARGA/SAUDARA,D09,4.0,CGK,COLF01,2022-11-03 07:11:09 +0700,2022-11-03 08:12:31 +0700,trustingChamois6,8ac317ea63599022e9e6,"MUARAENIM,KAB.MUARAE"
2022-11-03,2022-11-03,07:27:30,08:12:35,-10.1920175,123.6072598,272480.0,False,done,Delivery,KOE,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,2022-11-03 07:27:30 +0700,2022-11-03 09:12:35 +0800,needyCaribou7,bda420871a56fcba9035,"MAULAFA,KUPANG"
2022-11-03,2022-11-03,08:11:58,08:12:33,-8.6402043,115.1973396,127000.0,False,done,Delivery,DPS,Failed,MISROUTE,U12,1.0,CGK,COLF02,2022-11-03 08:11:58 +0700,2022-11-03 09:12:33 +0800,cheerfulBoa7,bce57ad7fe19f8e06bf6,"DENPASAR UTARA,DENPA"
2022-11-03,2022-11-03,07:58:10,08:12:39,-6.166582,106.8433741,,,done,Delivery,CGK,Success,KELUARGA/SAUDARA,D09,1.0,CGK,COLF01,2022-11-03 07:58:10 +0700,2022-11-03 08:12:39 +0700,scornfulWigeon8,b946cf6ff56f178c07fd,"KEMAYORAN ,JAKARTA P"
2022-11-03,2022-11-03,08:05:58,08:11:52,-6.2715186,106.6156837,,,done,Delivery,TGR,Success,SUAMI/ISTRI/ANAK,D06,3.65,CGK,COLF01,2022-11-03 08:05:58 +0700,2022-11-03 08:11:52 +0700,hushedCurlew7,9eb410bee91d3b96061c,"PAGEDANGAN,TIGARAKSA"
2022-11-03,2022-11-03,07:50:18,08:11:55,-6.2197677,106.8435202,,,done,Delivery,CGK,Success,YANG BERSANGKUTAN,D01,3.0,CGK,COLF01,2022-11-03 07:50:18 +0700,2022-11-03 08:11:55 +0700,lazyTomatoe6,0162481116d892c8dad7,"SETIABUDI ,JAKARTA S"
2022-11-03,2022-11-03,07:29:36,08:11:55,-1.2511021,116.8286013,,,done,Delivery,BPN,Success,SECURITY,D04,1.0,TGR,COLF01,2022-11-03 07:29:36 +0700,2022-11-03 09:11:55 +0800,morbidFlamingo7,e459087c90a2b5178a94,"BALIKPAPAN TENGAH, B"
2022-11-03,2022-11-03,07:54:16,08:11:59,-7.7304287,113.6906871,,,done,Delivery,PBL,Success,KELUARGA/SAUDARA,D09,0.1,PBL,COLF01,2022-11-03 07:54:16 +0700,2022-11-03 08:11:59 +0700,boastfulQuiche6,8e1226841b2ca2d2539b,"BESUKI,SITUBONDO"
2022-11-03,2022-11-03,07:57:01,08:11:57,-8.4985042,119.8860635,99807.0,False,done,Delivery,KOE,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.06,CGK,COLF02,2022-11-03 07:57:01 +0700,2022-11-03 09:11:57 +0800,aboardRelish5,a9b7a6346c096636785b,"KOMODO,LABUAN BAJO"
2022-11-03,2022-11-03,07:57:01,08:11:57,-8.4985042,119.8860635,172500.0,False,done,Delivery,KOE,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.3,CGK,COLF02,2022-11-03 07:57:01 +0700,2022-11-03 09:11:57 +0800,aboardRelish5,fb0b6ab916b9651a0ac7,"KOMODO,LABUAN BAJO"
2022-11-03,2022-11-03,08:07:09,08:12:00,-2.5843271,121.2808432,,,done,Delivery,UPG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,2022-11-03 08:07:09 +0700,2022-11-03 09:12:00 +0800,needyMallard2,8c6c9609f4021b8657c2,WASUPONDA KAB.LUWU T
2022-11-03,2022-11-03,08:09:17,08:12:01,-7.5324412,110.784326,,,done,Delivery,SOC,Failed,MISROUTE,U12,5.0,CGK,COLF02,2022-11-03 08:09:17 +0700,2022-11-03 08:12:01 +0700,solemnEggs8,b3d7a44e9554fded60e5,"LAWEYAN,SOLO"
2022-11-03,2022-11-03,07:32:58,08:12:06,-0.8976608,119.8934285,,,done,Delivery,PLW,Success,YANG BERSANGKUTAN,D01,2.0,BDO,COLF01,2022-11-03 07:32:58 +0700,2022-11-03 09:12:06 +0800,hushedOtter1,393440d8255806411472,"MANTIKULORE,PALU"
2022-11-03,2022-11-03,07:42:01,08:12:04,-6.145774,106.7484807,,,done,Delivery,CGK,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,2022-11-03 07:42:01 +0700,2022-11-03 08:12:04 +0700,stressedPonie9,001e12581b17004ea486,JAKARTA BARAT
2022-11-03,2022-11-03,07:51:13,08:12:05,-6.8389512,107.9187681,,,done,Delivery,BDO,Success,RECEPTIONIST,D02,1.0,TGR,COLF01,2022-11-03 07:51:13 +0700,2022-11-03 08:12:05 +0700,bubblyOatmeal2,c840ca42eab3fffb3f92,"SUMEDANG UTARA,SUMED"
2022-11-03,2022-11-03,08:10:49,08:12:04,-8.2121686,112.9421876,175998.0,False,done,Delivery,KOE,Failed,MISROUTE,U12,0.6,CGK,COLF02,2022-11-03 08:10:49 +0700,2022-11-03 08:12:04 +0700,brainyCheese4,15e9d11993362fe9943c,"LOBALAIN,BAA"
2022-11-03,2022-11-03,07:51:13,08:12:05,-6.8389512,107.9187681,,,done,Delivery,BDO,Success,RECEPTIONIST,D02,1.0,BDO,COLF01,2022-11-03 07:51:13 +0700,2022-11-03 08:12:05 +0700,bubblyOatmeal2,1a0044254e815ca6e44a,"SUMEDANG UTARA,SUMED"
2022-11-03,2022-11-03,07:51:13,08:12:05,-6.8389512,107.9187681,,,done,Delivery,BDO,Success,RECEPTIONIST,D02,1.0,TGR,COLF01,2022-11-03 07:51:13 +0700,2022-11-03 08:12:05 +0700,bubblyOatmeal2,d2f65ea6830ccd07a799,"SUMEDANG UTARA,SUMED"
2022-11-03,2022-11-03,07:41:20,08:12:11,-6.4037118,106.9796789,,,done,Delivery,BOO,Success,YANG BERSANGKUTAN,D01,10.83,CGK,COLF01,2022-11-03 07:41:20 +0700,2022-11-03 08:12:11 +0700,amazedCoati7,7068a0b7b4ff69f67432,"CILEUNGSI,KAB.BOGOR"
2022-11-03,2022-11-03,07:19:11,08:12:11,-8.1156727,115.0842659,,,done,Delivery,DPS,Success,ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.0,CLG,COLF01,2022-11-03 07:19:11 +0700,2022-11-03 09:12:11 +0800,stressedSardines0,08397a385c089c555454,"BULELENG,SINGARAJA"
2022-11-03,2022-11-03,08:07:52,08:12:09,0.6774158,101.584698,173000.0,False,done,Delivery,PKU,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,2022-11-03 08:07:52 +0700,2022-11-03 08:12:09 +0700,dreadfulHawk1,f170081bb9e9c7b1b755,"TUALANG,SIAKSRIINDAP"
2022-11-03,2022-11-03,08:07:41,08:12:12,3.3067261,117.5841204,,,done,Delivery,TRK,Success,ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.0,TRK,COLF01,2022-11-03 08:07:41 +0700,2022-11-03 09:12:12 +0800,wakefulZebra4,da6d01f26e6a0a534594,"TARAKAN BARAT , TARA"
2022-11-03,2022-11-03,07:11:22,08:12:15,-6.5970472,106.8123668,,,done,Delivery,BOO,Success,YANG BERSANGKUTAN,D01,1.0,TGR,COLF01,2022-11-03 07:11:22 +0700,2022-11-03 08:12:15 +0700,puzzledBoa1,827aae292fd28791974f,"BOGOR TENGAH, BOGOR"
2022-11-03,2022-11-03,07:09:38,08:12:11,-7.5331602,112.2219454,,,done,Delivery,MJK,Success,ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,0.3,BDO,COLF01,2022-11-03 07:09:38 +0700,2022-11-03 08:12:11 +0700,jubilantWasp9,fc237746297a6fe214da,"JOMBANG,KAB. JOMBANG"
2022-11-03,2022-11-03,07:08:50,08:12:12,-7.226915,107.822395,315000.0,False,done,Delivery,BDO,Failed,PENERIMA MENOLAK BAYAR (KIRIMAN COD),U08,0.25,TGL,COLF02,2022-11-03 07:08:50 +0700,2022-11-03 08:12:12 +0700,panickyJerky2,5db878f19c8d41a2ee07,"PASIRWANGI,GARUT"
2022-11-03,2022-11-03,07:46:39,08:09:13,-6.9799717,108.3147117,,,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,1.4,CGK,COLF01,2022-11-03 07:46:39 +0700,2022-11-03 08:09:13 +0700,forsakenPaella2,537ccb0b374364f16977,"TALAGA,MAJALENGKA"
2022-11-03,2022-11-03,07:35:34,08:09:13,-6.2273043,106.8282839,,,done,Delivery,CGK,Success,SECURITY,D04,1.76,CGK,COLF01,2022-11-03 07:35:34 +0700,2022-11-03 08:09:13 +0700,mereSheep3,ec62186f8e17dd446352,"SETIABUDI ,JAKARTA S"
2022-11-03,2022-11-03,08:07:52,08:09:53,-6.2236407,106.7783992,,,done,Delivery,CGK,Success,SECURITY,D04,1.0,BDO,COLF01,2022-11-03 08:07:52 +0700,2022-11-03 08:09:53 +0700,lovesickHare2,ad704fc981b5cadf83e4,"KEBAYORAN LAMA,JKT S"
2022-11-03,2022-11-03,08:08:22,08:10:22,2.8869145,99.1761335,,,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,,COLF01,2022-11-03 08:08:22 +0700,2022-11-03 08:10:22 +0700,selfishZebra4,3429419e7a4d4bb31ff8,"HUTABAYURAJA,SIMALUN"
2022-11-03,2022-11-03,07:52:39,08:10:24,-7.9545493,112.6394005,,,done,Delivery,MXG,Success,YANG BERSANGKUTAN,D01,0.7,,COLF01,2022-11-03 07:52:39 +0700,2022-11-03 08:10:24 +0700,humorousMandrill0,58a8fcdd2662ebbf4e26,"BLIMBING,MALANG"
2022-11-03,2022-11-03,07:18:07,08:10:23,-7.1209914,112.4171684,,,done,Delivery,SUB,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,2022-11-03 07:18:07 +0700,2022-11-03 08:10:23 +0700,peacefulBoa5,93c0d5436096e7720513,"LAMONGAN,KAB.LAMONGA"
2022-11-03,2022-11-03,07:24:41,08:10:19,-6.2402286,106.8342098,,,done,Delivery,CGK,Success,SECURITY,D04,0.3,CGK,COLF01,2022-11-03 07:24:41 +0700,2022-11-03 08:10:19 +0700,gleefulCake6,f74f386241bed59d0048,"MAMPANG PRAPATAN,JKT"
2022-11-03,2022-11-03,07:23:47,08:10:24,-7.0756508,112.4842827,,,done,Delivery,SUB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,2022-11-03 07:23:47 +0700,2022-11-03 08:10:24 +0700,grumpyCake2,58fd26be2a68e55c33b1,"GLAGAH,LAMONGAN"
2022-11-03,2022-11-03,07:55:09,08:10:24,-3.3292642,114.6166152,228000.0,False,done,Delivery,BDJ,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,2022-11-03 07:55:09 +0700,2022-11-03 09:10:24 +0800,drearyChough5,99fd2ab7870af65d28b1,"BANJARMASIN TIMUR, B"
2022-11-03,2022-11-03,07:43:48,08:10:23,-2.9610899,104.7086512,200000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,BOO,COLF02,2022-11-03 07:43:48 +0700,2022-11-03 08:10:23 +0700,anxiousCheese0,e5857dba5745d0742679,"GANDUS,PALEMBANG"
2022-11-03,2022-11-03,08:07:09,08:10:30,-2.5843271,121.2808432,,,done,Delivery,UPG,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,2022-11-03 08:07:09 +0700,2022-11-03 09:10:30 +0800,needyMallard2,ab80d2e393008a5b737d,WASUPONDA KAB.LUWU T
2022-11-03,2022-11-03,07:46:13,08:10:31,-10.1715511,123.6076923,,,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,BOO,COLF01,2022-11-03 07:46:13 +0700,2022-11-03 09:10:31 +0800,exactingCordial2,81b8e711e1424146e1c5,"OEBOBO,KUPANG"
2022-11-03,2022-11-03,07:36:45,08:10:31,-10.1542894,123.6002765,,,done,Delivery,KOE,Success,KELUARGA/SAUDARA,D09,0.92,CGK,COLF01,2022-11-03 07:36:45 +0700,2022-11-03 09:10:31 +0800,thrilledLlama4,a42f9aaab95801b61249,"KOTA LAMA,KUPANG"
2022-11-03,2022-11-03,07:56:09,08:10:30,-6.5751309,107.7730686,200624.0,False,done,Delivery,PWT,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CBN,COLF02,2022-11-03 07:56:09 +0700,2022-11-03 08:10:30 +0700,boastfulPoultry4,ca9439455a0eb22a023f,"PAGADEN,SUBANG"
2022-11-03,2022-11-03,08:09:21,08:10:32,-2.8935452,103.8471202,,,done,Delivery,PLM,Failed,DIAMBIL SENDIRI,CR3,70.0,CGK,COLF02,2022-11-03 08:09:21 +0700,2022-11-03 08:10:32 +0700,artisticPolenta8,af2cfcadbde47ac2e812,"SUNGAI KERUH,SEKAYU"
2022-11-03,2022-11-03,08:05:33,08:10:39,-7.1733214,107.5728435,,,done,Delivery,BDO,Success,YANG BERSANGKUTAN,D01,6.0,CGK,COLF01,2022-11-03 08:05:33 +0700,2022-11-03 08:10:39 +0700,bubblyDove8,752f4424230ff22a5b32,"PANGALENGAN,SOREANG"
2022-11-03,2022-11-03,07:08:34,08:10:36,-8.1033361,112.177488,,,done,Delivery,MXG,Success,KELUARGA/SAUDARA,D09,8.0,BDO,COLF01,2022-11-03 07:08:34 +0700,2022-11-03 08:10:36 +0700,awedApricots4,2ebed835cf6911a3d648,"SANANWETAN,BLITAR"
2022-11-03,2022-11-03,07:19:04,08:10:35,-6.3954576,106.8400433,,,done,Delivery,DPK,Success,YANG BERSANGKUTAN,D01,0.301,CGK,COLF01,2022-11-03 07:19:04 +0700,2022-11-03 08:10:35 +0700,dreadfulLeopard6,ef181335c8c311b5e9ae,"SUKMAJAYA,DEPOK"
2022-11-03,2022-11-03,08:06:31,08:12:16,-2.8894036,104.395884,,,done,Delivery,PLM,Success,YANG BERSANGKUTAN,D01,1.0,MES,COLF01,2022-11-03 08:06:31 +0700,2022-11-03 08:12:16 +0700,worriedMandrill5,b3dd4aeefafaba3aa5db,"BANYUASIN III,PANGKA"
2022-11-03,2022-11-03,07:41:49,08:12:15,-7.4856937,108.7935147,101500.0,False,done,Delivery,CXP,Failed,MISROUTE,U12,0.1,CGK,COLF02,2022-11-03 07:41:49 +0700,2022-11-03 08:12:15 +0700,thriftySausage5,eed64e3efa5d0af5ee8d,"CILACAP SELATAN, CIL"
2022-11-03,2022-11-03,08:07:52,08:12:17,-6.2236407,106.7783992,,,done,Delivery,CGK,Success,SECURITY,D04,1.0,CGK,COLF01,2022-11-03 08:07:52 +0700,2022-11-03 08:12:17 +0700,lovesickHare2,d5bf489a48d99cf93ceb,"KEBAYORAN LAMA,JKT S"
2022-11-03,2022-11-03,07:21:29,08:12:14,-6.9716336,108.5030202,,,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,2022-11-03 07:21:29 +0700,2022-11-03 08:12:14 +0700,needyPaella6,420c11bccd6bda821c9b,"KUNINGAN, KAB KUNING"
2022-11-03,2022-11-03,07:52:26,08:12:15,-2.9609797,104.7089225,,,done,Delivery,PLM,Failed,MISROUTE,U12,0.03,CGK,COLF02,2022-11-03 07:52:26 +0700,2022-11-03 08:12:15 +0700,peskyEggs4,8e8df2c6a64d91dc8b94,"ILIR BARAT I, PALEMB"
2022-11-03,2022-11-03,08:07:52,08:12:17,-6.2236407,106.7783992,,,done,Delivery,CGK,Success,SECURITY,D04,1.0,SUB,COLF01,2022-11-03 08:07:52 +0700,2022-11-03 08:12:17 +0700,lovesickHare2,4964da73692afa843348,"KEBAYORAN LAMA,JKT S"
2022-11-03,2022-11-03,07:08:39,08:12:16,-6.1827055,106.6772754,,,done,Delivery,TGR,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,2022-11-03 07:08:39 +0700,2022-11-03 08:12:16 +0700,pacifiedMagpie3,5c8c2dd71ef767975965,"CIPONDOH , TANGERANG"
2022-11-03,?,08:20:30,?,,,223000.0,False,ongoing,Delivery,AMQ,,,,1.0,CGK,,2022-11-03 08:20:30 +0700,,bubblyRat2,31f80ff94114d7a447fc,"SERAM BARAT,PIRU"
2022-11-03,2022-11-03,08:15:00,08:20:32,-0.9383983,119.9009352,,,done,Delivery,PLW,Failed,MISROUTE,U12,1.0,BDO,COLF02,2022-11-03 08:15:00 +0700,2022-11-03 09:20:32 +0800,fondLapwing0,0ebd3f60d699c6c44629,"MANTIKULORE,PALU"
2022-11-03,2022-11-03,08:12:10,08:20:30,-6.8869651,108.7692707,12850.0,False,done,Delivery,CBN,Failed,MISROUTE,U12,0.2,CGK,COLF02,2022-11-03 08:12:10 +0700,2022-11-03 08:20:30 +0700,similarTortoise5,5deb473eda9d949915d4,"PABEDILAN, SUMBER"
2022-11-03,?,08:20:30,?,,,299000.0,False,ongoing,Delivery,AMQ,,,,1.0,CGK,,2022-11-03 08:20:30 +0700,,bubblyRat2,37912f06a32ab07d8677,"SERAM BARAT,PIRU"
2022-11-03,2022-11-03,07:21:33,08:09:59,-8.6056112,120.4658205,,,done,Delivery,KOE,Success,ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,0.9,CGK,COLF01,2022-11-03 07:21:33 +0700,2022-11-03 09:09:59 +0800,sugaryBoa6,491f60b7ab7db03d9ace,"KEC.RUTENG,MANGGARAI"
2022-11-03,2022-11-03,07:19:04,08:20:41,-6.3933613,106.8397542,,,done,Delivery,DPK,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,2022-11-03 07:19:04 +0700,2022-11-03 08:20:41 +0700,dreadfulLeopard6,8a8308084ce3e2dfe721,"SUKMAJAYA,DEPOK"
2022-11-03,2022-11-03,07:20:40,08:20:41,-3.4384553,114.821851,,,done,Delivery,BDJ,Success,YANG BERSANGKUTAN,D01,1.0,SMI,COLF01,2022-11-03 07:20:40 +0700,2022-11-03 09:20:41 +0800,amazedCod9,704d82984c6f65a00d87,BANJARBARU
2022-11-03,2022-11-03,07:21:55,08:20:45,-0.92059,119.857529,,,done,Delivery,PLW,Success,YANG BERSANGKUTAN,D01,6.0,CGK,COLF01,2022-11-03 07:21:55 +0700,2022-11-03 09:20:45 +0800,exactingBobolink1,ac446e9e5a73456fbd98,"PALU SELATAN,PALU"
2022-11-03,2022-11-03,07:21:33,07:55:05,-8.6102454,120.46637,,,done,Delivery,KOE,Success,SUPIR,D11,0.0,CGK,COLF01,2022-11-03 07:21:33 +0700,2022-11-03 08:55:05 +0800,sugaryBoa6,bf6565f93725ce15c676,"KEC.RUTENG,MANGGARAI"
